Rating,Title,Date,Verified Purchase,Body,Helpful Votes
5.0,Phone works on T-Mobile,"February 25, 2018",1,"I read the good, the bad, the ugly reviews and took my chances. 2-day shipping, little scratches on the box but at least the phone was in there. I activated the new T-Mobile sim card with my existing account and all my data from my old galaxy phone got transferred smoothly. The phone has a great sleek modern look and feel, no problems with it.",0
4.0,This is by far one of Samsung's best products switched from iPhone 7 and wow Apple needs ...,"October 5, 2017",1,This is by far one of Samsung's best products switched from iPhone 7 and wow Apple needs to step their game up,3
4.0,No premium care if purchased from Amazon,"November 3, 2017",1,"Overall pretty nice phone. Being water resistant is a major plus, and the fact that the touch screen still mostly works while wet is amazing. It kind of stutters and lags a tiny bit which was disappointing. Battery life is hit or miss. Sometimes it lasts 2 days, and sometimes less than 1. Obviously that should be my fault for using apps that drain the battery but I can't figure out why it happens. I'm not a huge fan of the wrap around screen and it makes me really paranoid since almost no cases actually protect the sides. It could be cool technology when they do a 360 degree wrap around screen that covers the back as well, but in its current state I don't really get the point. It does look pretty though (is that the only point...?). Glare is kind of an issue. Bixby is completely awful and I can't believe Samsung locked out the button so people can't reprogram it to do something useful. I don't get why they're competing with Google on that front, and also don't understand why they're competing in the cloud storage market. Another wtf decision is why they include an awesome AMOLED screen but don't take advantage of the power saving features unless you install third party black themes...Major concern: Samsung Premium Care will not cover phones purchased from Amazon, but they will still accept your money. Super scummy move in my opinion. There was no mention of it until I asked a rep (and good thing I did)...Despite my many complaints about Samsung's strange decision making, the hardware is pretty good and the stock OS works well with some tweaks.",3
5.0,Works with Sprint,"August 18, 2017",1,"**CAVEAT EMPTOR** My phone and phone box were labelled with the wrong MEID number. When I called Sprint to activate, they told me it wasn't unlocked, so you can imagine my frustration. I finally figured out that if you dial *#06#, it will show you your phone's serial number, MEID #, and IMEI#, which turned out was different than what was on the box or the back of the phone. When I then called Sprint to activate with the actual number and my Sprint SIM card, and everything worked out fine...As to the phone itself, it's great. The screen is nice and large, responsive, good speakers, I like the water resistant design, and the swag is great (comes with the charger w/ USB cable, a transfer USB set to transfer info from your old Samsung phone, and a set of headphones. One of the best things about this phone is that it has NONE of the bloatware that comes with Sprint phones that can't be disabled or turned off...Overally, outside of the hassle, this is a great deal on a great phone..",5
5.0,Wondetful phone - no problems with using my AT&amp;T; Sim Card,"August 29, 2017",1,"Love love love it! I replaced a Samsung J3 from AT&amp;T; with this this high end S8. The J3 just didn't have what it takes to operate the WIFI in my new apartment building ""fortress"". The Amazon price for this. unlocked S8 cannot be beat - $300 less than anywhere else! As directed by AT&amp;T; I only had to insert the Sim card from my J7 and it was good to go instantly! I couldn't be happier with my unlocked S8 at this spectacular Amazon Prime price!.",5
4.0,Best Samsung phone,"January 25, 2018",1,Nice memory great storage some new features great sound and pictures. The only thing I don't like is it does not have and I. R. can't use it as a remote for regular TV and other electronic devices. Like the s5 and s4. The permanent battery such too that will cost a lot of money to replace in the future.,0
1.0,Bixby won't  shut off or shut up!!!!!!!!!,"January 19, 2018",1,"Liked the edge to edge screen. But hated the Bixby all. The Bixby  kept  turning on day and night waking me up. So I traded it in for another  phone  even  though  I  lost  money  on the deal, I don't  get  woken all night long!!!!!!!!",2
5.0,I love this phone,"January 25, 2018",1,"I love this phone, so many extras, so much fun and great pics.  I have been a Samsung fan for years fourth galaxy phone and each is more impressive than the last.  This is out of the park. Between camera, bixby, and battery life phone is wonderful.",0
4.0,It's a Samsung. Nothing more needs to be said.,"February 7, 2018",1,If you love Samsung you will love this phone. Battery life is amazing for a large screen. Display is mediocre (hence the four stars). Easy set up and use. Phone works as expected. Only phone I have found that actually works with Android auto.,1
5.0,This is the nicest phone I've ever had. I ...,"October 14, 2017",1,This is the nicest phone I've ever had. I was worried buying something this expensive from somewhere other than the manufacturer but it arrived on time and in the original box. Was a breeze setting up and the resolution is absolutely amazing,2
5.0,"Great buy, I don't hsve complait for now","October 27, 2017",1,"I purchased this phone at the october 23 and I have in my hands now and is a incredible phone..I've been a little bit worry because my purchase is a Verizon unblocked phone,  you know for the CDMA theme but the CDMA the phone is both CDMA AND the GSM NETWORK so I only put it the metro pcs sim and the mtropcs girl do it her magic and work very well and fast. Of course  I paid for the new SIM  and $15 dollars to fee.",1
2.0,Item received on time. After a couple of days ...,"December 19, 2017",1,"Item received on time. After a couple of days of use the speakers did not work anymore. The device has been restoring media for several days  with a current recovery progress of 11% (73 MB out of 656 MB), the wireless charger stops working continuously and the Wi-Fi connection also stops working with no reason. I have been out of country for a month and for this reason return time was closed.",1
2.0,sucks,"January 18, 2018",1,most breakable phone I have ever owned. Do not like Bixby &amp; if you enable it other setting get jacked up. the edges make it difficult to hold without triggering certain apps unintentionally.  I have never been so dissatisfied with a phone (this is the 3rd or 4th Galaxy I have invested in &amp; I have LOVED the rest  :-(),1
5.0,Great find!!,"February 17, 2018",1,"Came packaged in different box,but was in fantastic condition!! Looked brand new! (Even if it was just a recently released phone and used) It definitely gets a thumbs up from me! And my wife is definitely loving her “new “ phone!!!",0
5.0,Five Stars,"November 26, 2017",1,Pleased. Be sure of passwords. I got in a mess. Very slippery. Get a good case.,3
5.0,I came for the price and stayed for the GORGEOUS photos.,"February 14, 2018",1,"Seriously LOVE this phone. It is my companion, and I fall in love with it every time I take a picture in nature. I live in a small valley, and I've never been more able to capture the beauty of it than with this phone. If you are on the fence, get off and run (do not walk) to buy this phone. Don't pay over a grand on competition (cough cough ""X"") when this phone is absolutely INCREDIBLE at almost half the cost. I could go on and on... But seriously, I love this phone.",0
5.0,Works with TracFone,"January 28, 2018",1,"I use TracFone, and was hesitant to buy something so expensive without an ironclad guarantee that this unlocked phone would work.  You have to buy the TracFone Bring Your Own Phone SIM activation kit (I got this one: https://www.amazon.com/dp/B0713WH1Y9/ref=twister_B071G7MDJY?_encoding=UTF8&amp;psc;=1)  Others before me have written detailed awesome reviews.  I just wanted to put my two cents in that if you use TracFone, this phone will work for you.",0
5.0,I love this thing!,"February 12, 2018",1,"I've been absolutely loving this phone! I went with the S8+ instead of the note and I couldn't be happier. I miss the stylus a bit, but never having to worry about it popping out is pretty nice!",0
2.0,MMS will not work. Talked to AT&amp;T; and they ...,"December 2, 2017",1,MMS will not work.  Talked to AT&amp;T; and they said its the phone.  I called Samsung and they said I should call AT&amp;T.;,2
5.0,It works fine with my carrier here,"September 6, 2017",1,"I live in Turkey. Bought this, sent it over to a friend in the US..It works fine with my carrier here. The packing was new, everything came out of the package as expected (charger, earphones, etc).Just a reminder, if you are going to use it somewhere else, do not forget to buy yourself a plug adapter, since the one that comes out of the box is the US plug..Handsome phone.. loved it...",1
4.0,Great deal on a flagship phone without needing to worry ...,"February 7, 2018",1,"Great deal on a flagship phone without needing to worry about the carrier bloatware. I was pleasantly surprised that the ""used"" phone I purchased is basically brand new besides some fairly faint scratches on the screen. Had no issues powering the device on out of the box, and it even came with a complimentary case...This is only receiving a star less because the USB C cable that shipped with it was broken on arrival. Not a big deal, but a bit of a headache when you need to charge the phone...",0
4.0,"The phone looks great, comes with a lot of great apps and ...","January 31, 2018",1,"I moved from an iPhone 6 to the Samsung S8 because of the recurring battery issues. The first thing I noticed about the Samsung S8 is the significantly longer battery life. The phone is not as user-friendly as the iPhone, but that might be more a function of having been a longtime iPhone user (my learning curve). The phone looks great, comes with a lot of great apps and is relatively easy to set up. There are some quirks that will take some time to get used to, but that's probably true for any new phone. Overall it's a great phone.",0
5.0,it has expandavle storage and it was created this year and is one of the cheaper flagships and although I prefer Google assistant bixby does a good job at what it was designed to do,"October 4, 2017",1,"This is a quality phone, its fast, it has expandavle storage and it was created this year and is one of the cheaper flagships and although I prefer Google assistant bixby does a good job at what it was designed to do. Bixby can download apps for you if you are to lazy to type and that is basically all I use it for, otherwise Google assistant all the way.",1
3.0,"I paid money for new one, but from this ...","November 27, 2017",1,"I paid money for new one, but from this packaging, I don't feel this is the NEW one. The phone's protection membrane is intact, but I still highly doubt that this is a return product from other!",2
5.0,Great Phone at half the price of Iphones,"January 14, 2018",1,"Got a new SIM card from my carrier and was instantly up and running. Very happy with the phone, face recognition is better than I expected.  Phone is very fast.  Battery life has been awesome.",0
5.0,Best phone I ever had,"October 30, 2017",1,"HTC one, and ASUS zenfone 3 user. The quality of the phone, looks, apps, security iris scanner. Battery life functions features. Best phone I ever had. Fits perfect in hand if you like a good regular phone.",1
5.0,Best price. Best phone,"September 7, 2017",1,I could NOT be more happy. This is where I will buy all my devices from here on out.,1
1.0,Urgent and carful,"January 12, 2018",1,Urgent Urgent urgent! DO NOT ORDER PHONE FROM ELECTRONIC DEALS. They are not real and their phones are locked not directly from Samsung factory. Careful people.,4
2.0,Not a good choice for at&amp;t....;,"February 27, 2018",1,I got this phone to because iPhone 7 plus unlocked had gotten slow after ios 11. This phone is nice but i use At&amp;t; and i just found out that when At&amp;t; checks your phone on the network they disable wifi calling and edge calling. I found out when my phone started dropping calls at the office about a month and a half after buying it. I didn't see anything about this issue when i bought the phone and now it's too late to return the phone. One more reason to leave At&amp;t;!!! Bad job Amazon!!!,0
5.0,Terrific Android Phone,"December 17, 2017",1,Great phone. Still learning the Android way. Finely gave up on Windows 10 Mobile.,1
5.0,MetroPCS Compatible,"October 13, 2017",1,"This phone is amazing. Pretty much all I can say for now considering it's just my first week. And for those curious, yes , this can be activated on MetroPCS. The process took about 2 minutes.",2
1.0,The phone was sold to me as 'new' but it ...,"January 11, 2018",1,The phone was sold to me as 'new' but it experienced Black Screen of Death from which I was not able to recover immediately after installing.,2
5.0,Five Stars,"November 25, 2017",1,Galaxy is always right,2
5.0,... a windows phone now I have this I Am glad I,"September 19, 2017",1,I used to have a windows phone now I have this I  Am glad I upgraded,1
5.0,Samsung fun! And got me a fantastic deal.,"December 14, 2017",1,"Replacing my note 4. Nice phone.... T-Mobile store pro was impressed with the deal I got for this .....Still figuring out Bixby.... I thought it would turn off the ping notifications sounds.... either I have more tutorials to do, or it just tells me how to do this.😃.",1
5.0,Five Stars,"November 6, 2017",1,Great phone. Great battery life. LOVE that it still has an earphone jack.,1
5.0,Five Stars,"October 8, 2017",1,"Great Phone, Now if I can master it.",1
5.0,I LIKE IT! never had this new an fancy before ...,"October 27, 2017",1,I LIKE IT ! never had this new an fancy before LOL only thing I don't like is no voicemail notification. I don't know if its because it not a Verizon phone which is who I have as a carrier or what ? Also I had to go to a Verizon store to activate they will say it wont work for Verizon but if you keep on them or find a tech sales person who is willing to try an not just say no they can push it threw or whatever they do just takes a little doing on there part but it will work on Verizon,0
5.0,You need a  compatible sims card for this phone! Couldn't use my old sims card in new phone!,"December 12, 2017",1,"Just received my new phone in the mail! Looks real nice! Just found out that I have to have a sims card from Sprint (my service provider) in order to use it! Fortunately, they told me the sims card is free, and that I can either order one or go to the store and get it there! We shall see!",1
5.0,New Samsung  Galaxy  S8 cell,"September 14, 2017",1,YEHAA!!!  Loving and 'learning' my S8!!,1
5.0,"What an awesome device, incredible how quickly we move on to ...","September 20, 2017",1,"S7 Edge screen broke so I picked this up and preferred the size/feel over the plus.  What an awesome device, incredible how quickly we move on to the ""next best thing"" this phone is still A+!  Download Nova Launcher and you have the finest phone on the market",1
5.0,Phone is great,"December 23, 2017",1,Love this phone. I was a little unsure about the curved screen at first but it I actually love the look and feel of it now. Upgraded from an s5 and the difference is amazing.,0
5.0,"Awsome, better then I-Phone","December 12, 2017",1,"So far, so good, this phone does so much more then I would have imagined, as well as things I never could imagine. Its way smarted then I am.",0
5.0,Great phone,"August 31, 2017",1,"Phone works on Verizon, girl in the store was surprised. Great phone!",1
5.0,Super good phone made the switch from apple just in ...,"September 30, 2017",1,Super good phone made the switch from apple just in time. Buying it off amazon will still save a few hundred bucks opposed to getting it on a plan through carrier because the carriers total price is higher. So if you want a new phone and can to pay up front save some money and get this one.,1
5.0,Love My Phone!,"February 22, 2018",1,"I LOVE my Samsung Galaxy S8.  I love the smoothe design, the camera, just everything about it suits me :)",0
5.0,"Awesome cellphone, I made the mistake to put the ...","December 5, 2017",1,"Awesome cellphone, I made the mistake to put the soft screen protector while the cellphone was charging, the port got wet with the solution of the screen protector, so an error message about not charging while wet appear on the screen, I was afraid I damaged the cellphone. However after I got it dry, I just clear the cache of the USB on settings, and the message didn't  come back. Everything is great about this cellphone.",0
3.0,Three star,"January 27, 2018",1,"Great Phone, fast, Good battery life..However my hand will touch the edges when being use..For the price it was ok...",0
4.0,Cannot get Verizon voice mail or Family Base to work ...,"November 7, 2017",1,Cannot get Verizon voice mail or Family Base to work on this phone.  Verizon says there is no way to add these services!  Wish this had been clear in the description before I purchased.  I have found NO VOICE MAIL APP that will work on this phone!,1
1.0,One Star,"December 26, 2017",1,"I love the phone but i think i got one with a defect, it randomly freezes and turns off",2
1.0,Buyer beware.,"February 18, 2018",1,"What I like the most about the phone is that it was a unlocked phone but when I had it activated by T-mobile it work fine for a day unlimited data,talk, and texted. The second day I got a notice in notification screen that it needed a Verizon Sim card ,the phone became useless no talk no text. I reboot the phone and notice at start up a Verizon start up screen a peers.  Is the phone locked or unlocked as advertised?",0
5.0,Glad to finally own a Galaxy S8 phone!,"February 22, 2018",1,"So very, very glad that I purchased this wonderful phone!  I had a Galaxy S4 for two years before purchasing this phone.  It will do so many things - just hope I can learn how to use several of its many functions.  Using the phone is fantastic and the clarity of the calls is great!",1
5.0,Great phone - no problems activating on Sprint,"January 25, 2018",1,"I bought this for my son for Christmas. He loves it! It was easy to set up - he was able to transfer all his data, contacts, etc from his old phone very easily. The only thing we had to do was visit a Sprint store to get it properly activated with a new SIM card, but that was easy and free, even on the day after Christmas.",0
5.0,The Phone!,"November 28, 2017",1,"The Phone!.(C'mon, do a little research).",2
5.0,Five Stars,"November 15, 2017",1,"Like it, still learning how to make use of all the options.",1
5.0,Five Stars,"August 18, 2017",1,Very Nice,1
4.0,Phone looks and works great! The only problem is that Boost Mobile could ...,"November 28, 2017",1,Phone looks and works great! The only problem is that Boost Mobile could not activate it due to carrier technology incompatibility. This phone does NOT work with Boost. She had to switch carriers.,1
1.0,"Missing parts, phone not functional at all.","December 25, 2017",1,"Do not buy from A)MA)ZON warehouse. I am sure this phone is great, but the one I received was missing the SIM card cover and conductor plate, and no earphone. So, sad to say, Christmas is ruined by A)MA)ZON warehouse. Wish I had this phone in actual working order. Not even sure if this review will go through, A)MA)ZON cancelled my previous review of this product.",5
5.0,Five Stars,"February 11, 2018",1,Great phone. A lot less expensive then buying from Verizon Wireless. Works great!,0
5.0,It is the most beautifully designed phone on the market,"October 7, 2017",1,I give this phone a five star because I have had no problems with it ever since I got it. It is the most beautifully designed phone on the market. Absolutely love the curved edges and the oled display. I is definitely worth the money.,1
5.0,Recommended,"November 23, 2017",1,5++ stars. Brand new and high quality product. Best performance. Fast shipping. Best seller.,2
5.0,Beats then all,"December 12, 2017",1,"Best phone I've ever owned. Screen is beautiful. Camera excellent. And yes, it had an FM antenna not requiring WiFi or mobile data to hear local FM stations. Samsung apps are excellent great improvements over stock Android.",0
5.0,Great phone. Switched from iOS to Android and love ...,"February 6, 2018",1,Great phone. Switched from iOS to Android and love it. This phone has all the specs of an iphone plus more. The display is absolutely amazing. Can't go wrong with the galaxy line of phones.,0
5.0,Why would anyone get an iPhone?,"January 28, 2018",1,The best phone available. Just wish Samsung would drop the Bixby stuff. Also Samsung does not believe in cutting edge Android so it is running an older version than my old phone.,0
5.0,Super Amazing display,"December 13, 2017",1,"Awesome phone!!!.Pros:.Amazing (super amazing) display.awesome aesthetics (the phone is very sleek).lightweight.Cons:.Awkward position for a fingerprint sensor..I heard screen breaks pretty easily (I ordered screen protector and a case for this phone, although my earlier phones didn't require one)..",0
5.0,Five Stars,"February 14, 2018",1,It works perfect look like new just justa have a very tiny tiny scratch,0
5.0,Great phone,"December 2, 2017",1,This phone is really good as described. it fits on my hand and edge display is awesome,0
5.0,Excellent fit as usual,"October 28, 2017",1,Excellent fit as usual. Slight ridge on sides sometimes interferes with buttons but no biggie. Very good access to the fingerprint scanner which is a weakness of their main competitor--a crucial plus if this is what you rely on to turn on the screen. 'Grippiness' comes with time as finger oils penetrate the back. Good product.,0
5.0,Five Stars,"December 28, 2017",1,our Verizon store had no problems with this at all. They had it up and running in no time,0
5.0,He found it very easy to transition from his old S4 to this one ...,"February 19, 2018",1,I bought this phone for my husband as a Christmas present.  He found it very easy to transition from his old S4 to this one (and he HATES change!!).,1
5.0,Five Stars,"August 29, 2017",1,No issues and takes even nicer photos than my last phone.,1
4.0,Slick and sexy with great picture and fast processing,"October 10, 2017",1,"The screen is a great size, it runs fast, its slick and sleek. And now Samsung has finally allowed you to disable the Bixby button! Texting is oddly very slow but I can live with that.",1
5.0,Five Stars,"November 27, 2017",1,Working as expected .. so far.,1
5.0,Five Stars,"September 7, 2017",1,"My first Android Device, Lovin It!!",1
5.0,Gorgeous! Fast shipping and exactly what I ordered.,"October 24, 2017",1,"Couldn't be more pleased. This phone has surpassed all my expectations. Well all except poor Bixby. That one was a disappointment. But the screen, oh THE SCREEN! Just won't quit! Love love love!",0
5.0,Love my S8,"February 7, 2018",1,This is the first time I got a new phone and wasn't upset about it.,0
5.0,Five Stars,"January 4, 2018",1,good product samsung supplies as the other products.,0
5.0,I do recommend a LifeProof case (Fre) it makes it water proof ...,"August 8, 2017",1,"I have read a lot on this phone  and the reviews do not give it justice, on an unlock phone I had no problem going through Verizon to get a SIM's card  (my Galaxy Note 4 had a larger card. They did have to go to the 800 service to acknowledge the phone but it was up and running in no time. I do recommend a LifeProof case (Fre) it makes it water proof for those who do not want to scratch the screen it's warranty is great. This phone is fast and I was able to transfer all of my apps with Samsung smart switch app easy as pie. If any cons show up I will update this review.",3
1.0,Never again Samsung. Never again.,"February 21, 2018",1,"This is the last time I buy a Samsung phone. I was an avid user of the Galaxy S6, and I loved it, so much that I still have it and I use it as a replacement phone sometimes. This one however......crapped out on me after 3 months of usage....IN AN OTTERBOX!!!!! Don't waste your money, it is not worth it.",1
1.0,"Beware - possible NO sms texting,","November 30, 2017",1,"Received this phone 3 days ago, and finally got the SIM card from VZN.  Apparently, this phone has an issue with NOT being able to send sms texts.  Spent 2 hours in the Verizon store trying to get it sorted out.  2 factory resets, and 2 additional SIM cards - still will not send SMS texts...Besides the no texting problem, the other issues I found in the short time I had this phone is:.-The new 'Bixby' feature is a huge disappointment.  Extra side button which is easily hit by holding the phone..Fingerprint reader is in an awkward position on the back of the camera.  Unable to use thumb print unless turning phone around...So, if you're just looking for an expensive phone without the ability to respond to texts, or constantly pulling up Samsung's attempt at AI whenever you pick up the phone - then this one is a winner.  If you're looking to actually use all of your phone's capabilities - then I suggest going elsewhere...I've been with Samsung since the Galaxy S1 days, and this is by far, the WORST phone I have ever encountered (and I even had the Note 7 for a short time).  Returning this POS........",2
5.0,The best phone I have ever used,"October 31, 2017",1,The best phone I have ever used... great battery life... beautiful screen just love my s8 plus.... only  thing is have to keep it fragile as the body is all beautiful  glass.. rest everything is deluce,1
1.0,NEVER BUY THIS PHONE OR DEAL WITH THIS COMPANY!,"November 19, 2017",0,"To be honest, I purchased this phone June 5th and have had nothing but problems with it since I bought it. The biggest problem, the battery and charging problems. Every time I let the phone get to 40% or less battery life, and plug it in, it automatically just shuts down completely. Not sleep, not screen off, SHUT DOWN. It has been crazy annoying but i dealt with it since it is the ""best phone out there""..Next, the always on screen. Sometimes it is literally ALWAYS ON. screen is on, at the main home screen, not the lock screen. Anyone can get into the phone, browse away and make calls if I a not watching. Also, in this state, if it isn't charging and I put it in my pocket, it actually heats my leg uncomfortably. The only solution is to hit the power button to put it to the lock screen. Very frustrating but I dealt with it because it is ""the best phone out there""...Now this morning i awoke to find the phone powered off. I assume the battery had dies so I plugged it in. Normally, as soon as it is plugged in you would see a circle with a lightning bolt inside that appears, letting you know it is at zero percent but it is charging. The LED light would also blink at the top....nothing. No LED light, no circle with lightning bolt, nothing. I then proceeded to spend 3 hours looking on the internet, calling Samsung, everything to try and rectify the issue. It just will not turn on...So now I get on the phone with Samsung and they have me go through 20 minutes of attempts to resolve the issue, the same things I just spent 3 hours trying. Still nothing. I also read in their warranty for cell phones (see attached screenshot) that ""During the applicable warranty period, provided the Product is returned in accordance with the terms of this Standard Limited Warranty, Samsung will repair or replace the Product, at Samsung’s sole option, without charge."" So i figured they would just ask the woman to overnight a replacement of this 5 month old phone and I would ship this broken one back, done....nope. The woman on the phone refused to even acknowledge replacing was an option even though I read her word for word what the warranty stated. The only option was to send it to them, wait for them to fix it, and then send it back. All of which will take 2 weeks! I replacement can be shipped in 2 days!. I asked her nicely again to replace it as I cannot be without a phone for 2 weeks, no; she wouldn't even consider it since she didn't believe it was in the warranty in the first place. After a 3rd try to get her to understand she simply got quiet as she refused to even discuss it with me any longer. Very disrespectful and lack of understanding of my situation or their warranty apparently  but also very disrespectful to a customer who has spent a fortune on Samsung products...So now I am sending the phone back to Samsung to let them spend 2 weeks to repair and send it back. In the interim I plan to buy another phone THAT WILL NOT BE SAMSUNG. I have been a Samsung fan for 4 years now and have spent close to $20,000 on phones, TVs, all new kitchen appliances. To be so mistreated after all of this loyalty is unbelievable. After tolerating all of nuisances with this phone and then to be told they cannot replace it but it must be sent in for repair for 2 weeks is just unacceptable. This is the reason why Samsung has peaked for me and will now be going downhill. As far I am concerned there will never be another Samsung product in my home and I will actively tell whoever will listen to stay away from this company who does not respect their customers loyalty...Unless this company makes this right I will get the phone back ,sell it and never even consider another Samsung product, period. The aggravation alone is worth 10 of these phones that cost Samsung less than 300 dollars to manufacturer. Losing a 20k customer is going to hurt. Further I plan to post this review anywhere I can so that as many people considering Samsung products understand the company and lack of customer focus...",62
5.0,works great it was practically new,"January 29, 2018",1,"I bought the phone used, works great it was practically new.",0
4.0,Does not have the original lamination and the packaging is ...,"October 14, 2017",1,Does not have the original lamination and the packaging is a little different. i have bought bought 3 s8+ and a note 8 so I know.,0
4.0,Four Stars,"September 18, 2017",1,Awesome phone except the bixby button.,2
5.0,"It's a great phone, marvelous design and fast","November 14, 2017",1,"It's a great phone, marvelous design and fast. Been almosto two weeks with it and is really great, only complain is the location of the fingerpprint reader, I guess for the S9 will fix the location.",1
5.0,Five Stars,"December 28, 2017",1,excellent product and great services,0
5.0,Love it. Received in new condition,"December 18, 2017",1,Love it.  Received in new condition.,0
5.0,Perfect,"February 18, 2018",1,Perfect. I' m very happy with my new Samsung it's new. I love it.,0
5.0,Five Stars,"February 14, 2018",1,Product performed as advertised and expected.,0
5.0,Amazing!,"October 19, 2017",1,"Fast, good looking, good size, long battery, good sound, great camera, huge storage, never brakes. Didn't activated Bixby, however.",0
5.0,Five Stars,"December 4, 2017",1,"works better than anything I've seen ""GREAT"" phone",0
5.0,Five Stars,"September 28, 2017",1,Phone come in a really good condition and works perfect,2
3.0,Three Stars,"January 20, 2018",1,The curved edges make it very hard for screen protectors to be installed!!,0
4.0,"Hi, I realized that sound of this phone automatically ...","January 25, 2018",1,"Hi,.I realized that sound of this phone automatically slow and within few seconds it turn normal. For example if you put google map in your car and hear the normal sound for map but after few mins it reduce sound automatically . Not sure if this is a bug in this product...Thanks..",0
3.0,Three Stars,"February 25, 2018",1,Too much junk on the phone,0
5.0,Just perfect!!,"August 23, 2017",1,Arrived on time and is unlocked.  Just perfect!!! Totally in love of my new phone.,2
5.0,Perfect. Great phone at a great price,"September 8, 2017",1,"Perfect. Great phone at a great price. My unit was brand new, sealed with everything you'd expect. Also unlocked (and doesn't lock to the first Sim) this really is a great deal.",1
5.0,Five Stars,"January 13, 2018",1,"It’s great, I like it!!",0
4.0,Absolutely love this phone just received it yesterday,"September 3, 2017",1,"Absolutely love this phone just received it yesterday. I am still exploring it is sleek fast,love the camera features very easy to transfer files to old phone to this one..No problems activating the device",1
3.0,Three Stars,"December 5, 2017",1,i am having a hard time settin this up. The volume adjustment on incoming calls  is a problem.,0
5.0,Love this phone,"January 12, 2018",1,"Love this phone, completely unlocked. I can make a WiFi hotspot with it which is great. I use a straight talk sim card.",0
5.0,Five Stars,"December 11, 2017",1,Great price for a used S8!,0
5.0,Five Stars,"September 16, 2017",1,This phone is amazing,2
4.0,Four Stars,"February 5, 2018",1,Very good battery life! Front-facing camera could be better though...,1
5.0,Great phone,"January 29, 2018",1,Great looking phone. The size and finish of the phone makes it easier to handle than my previous S6. The use of face recognition to unlock the phone makes a snap to open the phone. The placement of the fingerprint sensor is awkward and it should be moved to the front of the phone somehow.,0
5.0,&lt;3,"February 6, 2018",1,I love my Galaxy S8.,0
2.0,Paint is chipping off.,"December 9, 2017",1,There is paint chipping off the bottom two corners. Looks like I'm sending it in.,0
4.0,but I was able to easily get a sim card for it and it works ...,"September 28, 2017",1,"I was worried if it would be usable for me living in Japan, but I was able to easily get a sim card for it and it works well. It is what it said it would be so I am satisfied.",1
5.0,Five Stars,"January 22, 2018",1,GOOD DEAL,0
5.0,Five Stars,"January 12, 2018",1,Excellent,0
5.0,Samsung s8plus. The best,"November 5, 2017",1,Excellent product. Works well,1
5.0,Five Stars,"November 28, 2017",1,Still learning how to use it.,0
5.0,It's been great so far,"January 17, 2018",1,I bought this phone so I could use Red Pocket Mobile. They allow you to use any carrier you prefer. It's been great so far!,0
5.0,Christmas,"December 28, 2017",1,"This was Christmas present for my son, that absolutely loves his new phone thank you.",0
4.0,Easily the best android device released in 2017,"October 29, 2017",1,Easily the best android device released in 2017. A few software quirks and slow updates keep it from 5 stars.,0
3.0,"Bought the phone in last summer, and January 2018 ...","February 1, 2018",1,"Bought the phone in last summer, and January 2018 I had to send it back already,  because the phone didn't pick up the network....I didn't have a phone for 12 days....Previously I've  had a Xperia Z1 for 3 years and never had a problem with it!..",0
5.0,Love this phone !!,"December 5, 2017",1,"Absolutely loving my galaxy!!! It's fast, and very convenient. Beautiful display and great graphics.",1
5.0,Five Stars,"January 27, 2018",1,Great phone and fast shipping thank you,0
3.0,Bought new came unsealed,"August 11, 2017",1,I bought my phone new and got charged for it but I received it used. There is no warranty information inside as well.,13
4.0,Four Stars,"October 28, 2017",1,I’ll keep my iPhone but it’s ok I guess.,0
5.0,Awesome user experience and overall a great phone,"February 10, 2018",1,I've had iPhones as long as I can remember since the beginning. First time samsung Galaxy user. Awesome user experience and overall a great phone. Never going back to Apple,0
5.0,Cool device.,"October 8, 2017",1,"Well, its Galaxy S8. Check out the reviews online. No complains. Cool device.",1
1.0,One Star,"November 28, 2017",1,"For some reason, my phone comes not sealed or anything. Furthermore, the edge screen isn't responsive at times.",1
5.0,Five Stars,"January 18, 2018",1,Like everything about it.,0
5.0,Works on Verizon!,"September 1, 2017",1,"Hope I can cut through all the confusion posted here about Verizon compatibility.  THIS MODEL DOES INDEED WORK ON VERIZON'S NETWORK.  When I received the phone, I charged it to 100%, but did NOT turn it on.  I then took it to a Verizon store.  After a beat down by the salesperson for buying an unlocked phone online, she proceeded to warn me that lately, Verizon has been ""refusing to activate unlocked phones"" not purchased through them.  However, after standing my ground, the salesperson backed down, retrieved a SIM card and activated my new S8.  Be persistent!..Awesome phone with wonderful features - and pretty snappy, too!  Everything is working great.  It is nice to own a phone without all the bloatware pre-installed...",2
5.0,Awesome phone. Works great on my Verizon network,"September 11, 2017",1,Awesome phone. Works great on my Verizon network. Had to buy a Verizon nano sim card and activated the phone from myverizon website.,1
5.0,Five Stars,"January 10, 2018",1,Great phone &amp; user-friendly,0
3.0,Missing items,"December 18, 2017",1,"Phone appears to be great. However, I'm missing the ear buds, and phone charger and cable . I would like amazon to send those missing items, so I can use the phone.",0
5.0,Really is the best phone you can buy!,"December 15, 2017",1,I have been using this for a couple of months and it really has impressed me on what it can do.  They were so many features I discovered that I did not know even existed like dual speakers and edge lighting.  This really is the best phone you can buy.,0
5.0,Loved that it was delivered on time,"October 21, 2017",1,"I am loving this phone, still learning new features everyday.  Loved that it was delivered on time.",0
