Rating,Title,Date,Verified Purchase,Body,Helpful Votes
5.0,Great graduation gift,"June 5, 2016",1,"Great graduation gift. It came new in box and no marks or problems. The ATT store set it up in a few minutes. It arrived promptly and the service was good. After a month, no issues reported. I would recommend it. Thanks.",5
5.0,"Very satisfied with product, and the particular seller for frankness.","September 15, 2017",1,"I was lucky to get such a great deal on this brand new iPhone with sooo much space.  It has worked well so far this year, no problems (other than me not knowing how to figure out how to use everything on it).  It was unlocked as promised; no hassle getting continued service with my Cricket provider with a new SIM card.  I would trust the same seller I had again.  (Not all plainly disclose as to whether it is brand new or refurbished.  The particular seller for my purchase made it easier to see.)",0
2.0,No battery... but was refurbished too,"May 27, 2017",1,"I think I got a refurbished phone although the product was sold as ""New"" ( completely white box with no picture, no user manual).The battery didn't last long. I could see the battery percentage dropping from 100% to 90% in less than 10 minutes..I cannot tell if it's a problem with this model or because it was refurbished. I returned it for an SE model..I am disappointed because the phone has a great design and great features....",1
1.0,FRAUDULENT MISREPRESENTATION OF THE CONDITION!,"March 20, 2017",1,FRAUDULENT MISREPRESENTATION OF THE CONDITION!  My phone was not new as stated on Amazon.  After having touch screen problems a few month into the purchase apple would not support the 1 year warranty do the fact that it had gone through 571 charging cycles.,2
1.0,I have ordered new phone but when I opened it ...,"October 18, 2016",1,I have ordered new phone but when I opened it! I was quite unhappy. The box had lot of scratches and the phone has some scratches.,5
1.0,Complete trash,"August 15, 2017",1,"This phone was awful...Within the first month the GPS stopped working. You couldn't use Waze without resetting the Location settings 5x or more, every single time you used it...Also, the ""myth"" about iphone6 bending is no myth. Also within the first month of having my i6 in the otterbox defender case, it got a nice curve to it...I will never , ever, everrrrrrr buy an apple product again after this. Nothing but modern trash....",1
1.0,"Sold as unlocked, but actually locked and unable to get it unlocked","April 25, 2017",1,"Phone was sold as unlocked, but it is locked to T-Mobile and only the original seller can request an unlock code. They have not been willing to assist in unlocking the phone. I held the phone for a few months to give someone as a gift, and I recommend always checking the phone immediately and not waiting until the chance to return the phone as passed.",2
3.0,It came in time and the cellphone was evidently new ...,"September 19, 2017",1,"It came in time and the cellphone was evidently new, but the little glass that covers the camera fell off after a few days of very little use, i dont understand how that happened because this smartphones are built to harsh use.",1
1.0,"Frustrating piece that doesn't even turn on, on arrival. Never buy from AH Tech","May 6, 2017",1,Do not buy from AH Tech. It didn't even turn on on arrival. Taking it into the Apple Store tomorrow.,4
4.0,but it is still a great deal for a phone,"March 31, 2017",1,"Works well. I'm a little concerned that the battery maybe defective, but it is still a great deal for a phone. Even if I do have to get the battery replaced I still saved at least 200$ by buying one of these instead of a new one.",1
1.0,"Phone, NOT APPLE PARTS","July 8, 2017",1,"Buyer Beware!!I purchased this ""iphone"".  Within 6 months the screen detached from the phone.  Took it to the Apple store to have it repaired.  They told me it could not be repaired because the screen and other parts are not Apple parts.  The seller is refusing to give me a refund.",2
2.0,Wasn't worth $500,"October 4, 2015",1,It freezes up a lot.. Has a lot of scratches that the pictures don't show,16
2.0,Phone is Refurbished. Not brand New with aftermarket accessories!!,"April 5, 2017",1,Its not a brand new piece as marketed for sure..All the accessories are duplicate for sure including the usb cable..The phone works well... Although the screen cracked on a very minor fall with a cover as well. I have other iPhones also (purchased from apple store) which have taken a much harder beating makes me question the authenticity of the screen...I'm convinced its a refurbished phone with many aftermarket parts and accessories. The issue is that it was marketed as a brand new phone which it isn't....,1
1.0,"USED phones sold as""NEW"". Avoid","February 14, 2017",1,"I bought this product new... this is a used phone. The 3.5mm jack is faulty. Theres terrible static when I turn the 3.5mm connector in the jack. The lower right corner of the phone is loose. I can pinch the corner of the phone and hear a ""click"". Maybe this was a shipping accident but it doesn't explain what happened to the 3.5mm jack. Maybe its a hit and miss with this particular seller. Buy at your own risk.",1
1.0,BUYER BEWARE!!! Defective product sold - no reply from the seller.,"February 21, 2018",1,"This is a scam!!.Short after ordering this phone in ""new"" condition I started experiencing issues with it, where the phone would randomly turn off. Sometimes it took many tries to get it to restart again.  This still continues to happen on a regular basis. In addition, the microphone stopped working a couple of weeks ago. I took the phone to an apple store to get checked out. I was told after a thourough diagnosis that the phone not only doesn't have any warranty, it has non-apple parts in it which are causing the problems!!! I paid $400 for a new phone and now it is practically unusable. I messaged the seller and did not receive a reply..",0
3.0,Dead spot in screen.,"May 28, 2016",1,"Received the iPhone, got it set up only to find that there is a dead spot just right of the home button that extended all the way up causing it difficult to use the letters ""U, H, B"" and the apps in line with the dead spot.  I had to end up taking it in and have a new screen put on it ($115.00) an expense that is unnecessary given these phones are expensive.  it's working good now except the ""finger ID"" isn't working due to latest iOS update but can live with that.  I do like the iPhone 6. Much better than my iPhone 4s I have forever, that is a good solid working phone.  JemJem was willing to take it back on return and send a new one however, I couldn't go a couple weeks with out a phone.  It's all good, stuff happens.",1
1.0,This phone was not unlocked as advertised. Would not ...,"May 25, 2017",1,"This phone was not unlocked as advertised. Would not work on our system. It was ordered by my daughter and grand-daughter, in my absence, who obviously did not take the time to read the reviews.My rule of thumb is to read the reviews and don't buy anything that has more than a 10% ""1 star"" or less than a 80% combined ""4 and 5 star "" score.  Run away from this one.",1
1.0,iPhone stopped charging and makes annoying noise while taking photo,"October 16, 2016",1,"I bought this brand new silver color iPhone 6 (64 gb) couple months back. This makes very annoying loud noise when I capture a photo. Recently upgraded to iOS 10+ it stopped charging and says ""this cable or accessory is not certified and may not work reliably..."". Understood from blogs that it happens when charger used is not the one comes with original manufacturer. I seriously don't recommend any apple products from Amazon.",2
1.0,Absolutely got cheated!!!! The phone had ...,"December 20, 2016",1,Absolutely got cheated!!!! The phone had some issues with the camera so I took it to the Apple store. They told me that the phone was out of warranty because it was activated back in September 2015. They sold me a phone that was activated once and sold it to me as a brand new phone.,3
5.0,Excellent!!!,"September 15, 2016",1,Excellent product and seller.,12
5.0,Very good Phone,"May 5, 2017",1,"I buy it for my Wife. She very likes it. That is her fisrt experience with apple. She really appreciates it. But, I think they should improve camera quality. Delivery was at time.",3
1.0,NOT AN APPLE PHONE! We got one for my ...,"June 27, 2017",1,"NOT AN APPLE PHONE! We got one for my husband. It stopped working. We had someone at an Apple Store take a look at it. When he opened it up he found that it was made with parts that weren't apple and screws were missing inside of it. Also, the font on the back isn't the same. Totally got gipped.",2
2.0,Not origibal Iphone,"February 24, 2017",1,"They are not original, be carefull! I went to apple store because the screen was popped out and paid 130usd to fix it...",4
1.0,scam,"March 23, 2017",1,"The phone is lucked ,be careful ..I didn't use the phone as soon as I receive it, when I did ,IT WAS A BIG SURPRISE .lucked plus the old user of this phone didn't pay the bill .It will cost me more than 200 dollars to unlock it and 2 week at least .when i contact the seller was rude and unprofessional..",2
1.0,Total RIP OFF,"March 11, 2017",1,"Purchased the phone back in Sept 2016 and began having product issues last week but because the iPhone was SOLD to me as NEW, I went to Apple to have the repairs completed only to find out that the phone was actually used, first sold in Sept 2014 and that previous repairs were not performed by Apple and they would not warrant the phone sold to me by SLS DEALS INC.",2
4.0,Apple iPhone 6 64 GB (4.7-inch )$G LTE Factory unlocked !,"September 5, 2015",1,"Nice phone,and bought for my wife,as i am an Android man,and used to their OS ! Bought 2 Samsung  S -4 on my wish list,while i was in China , and ordered them along with quite a few other items on our return home ! The S-4 battery went out ,and i ordered another one for her. She wanted the Apple iphone 6 ,and ordered it for her ! Sent my S-4 to my daughter in China,and bought me the S-5. And someone stole it out of her purse while she was on the bus. Told my wife to send her S-4 to her,so she would have a phone to use.",1
5.0,Very good item.,"June 20, 2017",1,Very good item. I recommend.,2
5.0,Five Stars,"June 21, 2017",1,"Excellente cell phone, brand new in sealed box with all the accesories.",2
2.0,Received a defective used iPhone 6,"April 4, 2017",1,"I purchased this iPhone 6 used from ADG, within 3 days of its arrival and after it had the most current iOS upgrade, I began to notice issues. It randomly shuts off and I need to do a hard reboot. It will randomly change to giant print on the screen, it will not show it is connected to wi-if, there is a clicking sound on the middle right side of the touchscreen near the edge. After one reboot it went into a screen that told me I had to wait 5 minutes before I could use the iPhone. Cosmetically it looks great so it seems to me these are hardware issues. The battery seems to be charging well and holding the charge. Fortunately, I have Amazon prime so I am returning the iPhone 6 for a refund and going back to my iPhone 5s.",4
1.0,.  Waste your money . Unhappy,"November 27, 2017",1,Very unhappy .  Wasted my money should've bought a new one  phone freezes .  Cannot move apps around a lot more don't buy it,1
1.0,This phone is a fake. It felt heavier that ...,"February 4, 2017",1,"This phone is a fake. It felt heavier that an usual iphone, the side was kind of opened and the screen damaged.",4
1.0,One Star,"November 20, 2016",1,Phones battery gave out after 6 months,5
1.0,One Star,"June 13, 2016",1,I did not receive the iPhone 6. I only received the green clay instead of iPhone.,5
1.0,Internal parts break..,"December 28, 2016",1,"Scam... don't buy this phone, breaks within 30 days, phones internal antenna breaks, always searching for signal.",4
5.0,A Happy Wife......,"September 30, 2015",1,"This was purchased to replace an iPhone 6+ that belonged to my wife. At 5 feet in height, she looked as though she was carrying around an iPad for a telephone with the aforementioned cellphone. It was simply too large for her frame and height, and would barely fit in her rear pant's pocket . This is smaller and a better fit for her, and more importantly, she likes it even more than its predecessor ( which I inherited ). It has the same functionality, but without the huge size and unwieldiness, which means she will keep this with her and experience less problems in its use. She really likes this unit, and if she is happy, I am happy. 5 Stars for more than obvious reasons!",6
1.0,Don't waste your time,"May 8, 2016",1,"I got this phone and within three days I had to restore it five times due to the ""connect to iTunes"" screen showing up every single day. I was very disappointed. I'm an AT&amp;T; user by the way so that also might have been an issue.",11
4.0,It arrived on time and works perfectly. I'm using ...,"September 7, 2017",1,"It arrived on time and works perfectly. I'm using it in Argentina! Only has a few scratches but common of the normal use. I've been using it since a month now, everything ok. I bought it from DealFisher",2
1.0,"The phone was sold as ""New"" to me last year ...","November 14, 2017",1,"The phone was sold as ""New"" to me last year in November. The screen and the LCD died in 11 months. I took it to a device repair shop and they opened it in front of me. Found there were missing screws, non-original screen and battery, signs of old water damage and fingerprints inside.. New??? Sure !! Don't  waster your money on a product that is sold with a LIE.",1
5.0,Five Stars,"April 19, 2017",1,PERFECT!!  thank you,2
1.0,Awful,"September 27, 2017",1,"Product sold as new. Apple in Brazil said first used in 2015. After less than two months use, battery bulging, volume button stuck and various software glitches. They offer 20% restocking charge to return.",1
1.0,Over Promising and Under Delivering #angry,"June 2, 2017",1,"Good Day:.I must say i am disappointed in the  fact that after 2 days of finally receiving a phone that is said to be lightly scratched and is in good conditions, turns out to be untrue. The phone has several marks that shows that it has been used ALOT to the point where the colour has left the phone. Also the phone has not been able to stay on for more than 10 minutes without battery being drained. This phone is in NO GOOD CONDITION!.",1
1.0,"Mobile phones have serious quality problem, screen flicker and ...","December 19, 2016",1,"Mobile phones have serious quality problem, screen flicker and black screen! I am Chinese users, China customs regulation mobile phone cannot be mailed to the United States! My interests receive damage! No longer believe in amazon!",3
1.0,COUNTERFEIT PRODUCT,"November 6, 2017",1,"This started to fall apart in 5 months, I took it to apple store and it turned out to be counterfeit! Apple store determined that this was not an Apple product but a counterfeit device. BEWARE!",2
4.0,Check Your Phone upon delivery,"May 5, 2017",1,"I had to buy two of these because, the first one screen was not flush with the phone. The second phone works wonderful and was as advertised",1
1.0,Misleading advertisment of this ... it's refurbished and doesn't mention it on the product page,"April 10, 2017",1,It's Refurbished and doesn't mention it !!..You have to go through the entire product page to see in tiny non highlighted fonts the mention of it being refurbished..,3
1.0,One Star,"May 25, 2016",1,my phone seams to already come with a problem,3
2.0,PROBLEM WITH SIM CARD,"May 8, 2017",1,Once software 10.3.1 was updated the SIM card stopped working..Why does this occur if you offered a factory unlocked phone?.,2
3.0,NOT NEW,"July 3, 2017",1,"The phone is NOT NEW, it could be refurbish or used like new...As of now i'm doing the set up and it seems to be working ok for the first 15 minutes ...I will update later....Phone is working fine after a couple of months..No issues , but remember is NOT a NEW phone...👌....",1
1.0,Rip off,"November 28, 2017",1,"We just found out that its not original iphone and its duplicate look alike made by third party,very very disappointed to learn that Amazon is part of this rip off scheme and there no assurance that the things you buy on Amazon are not part of scam network..Thank to Jeff Bezos,world richest man after jumping off poor hard working peoples back..",1
1.0,Low quality non-authentic iPhone,"June 25, 2017",1,"I bought this phone for my son. The home button stopped working in a couple of months.  I took it to Apple Store and found out it is not an authentic iPhone, with missing / loosen screws and other apparent defects (I have an official diagnosis of this phone from Apple Store in Kenwood mall, Cincinnati).  I  am asking for full refund!",1
1.0,Disgruntled,"November 27, 2015",1,This phone seem to have a bit of issue . The phone is going off when it's being charged and it's difficult to turn on or get power . If this is a new phone why am I feeling like I have been robbed. Upset,2
1.0,I was deceived!,"May 27, 2017",1,"Don't ever buy anything from this seller. I bought this phone and then realized that the battery was messed up, so I took it to a store to have it replaced. The worker told me that the phone was opened several times. I paid 500 dollars for this crap. Such a shame, to deceive people like this. We gotta be really careful. Never buy electronic devices online. You never know what you're actually buying.",1
5.0,Good product as usual :),"April 26, 2016",1,IT works well :),2
1.0,i bought it under the impression that it was brand ...,"May 23, 2017",1,i bought it under the impression that it was brand new. it was not. the charger that came with it broke within a day and the phone stopped working about 3 weeks later. the sound wouldnt work and it would not charged. it was a total rip off... dont buy this lol,2
1.0,Charger port broken,"July 31, 2017",1,Charger port was broken upon receiving the phone. Was sold as being new. Missing oem wrap on box and apple sticker that comes with new phones.,2
5.0,I am very pleased with the excellent condition,"July 19, 2017",1,This product was exactly as promised. I am very pleased with the excellent condition.,1
1.0,would NOT recommend!,"July 26, 2017",1,"iPhone came with dirty label on the back (obviously not ""Like New""). Phone became very hot while trying to charge. Phone never charged, even after an hour of being plugged in. Would NOT recommend.",2
1.0,defective piece,"May 3, 2017",1,"This seller sold a phone that did not work. initially for a week it worked and then battery issues like it wouldn't charge at all suddenly. I took it to apple store and they said battery is duplicate and also few other parts are not original. gave it as a gift in india and by the time I could come here and return, return window was closed. Won't buy any product from this seller in future. be careful...",1
1.0,FAKE,"December 7, 2017",1,Be careful buyers it is fake. It was the worst experience I have ever had. I bought it as a brand new phone but it suddenly stopped working over night without any reason. I had it only for a month or so when I took it to apple store they were not able to restore it and they told me the phone is not going to work any more.,1
5.0,Apple gang😊,"June 14, 2017",1,I love my iPhone6 I been wanting a upgrade for a while now and I got it,3
1.0,"i have problems with my phone, Wi-Fi and Bluetooth ...","August 24, 2016",1,"i have problems with my phone, Wi-Fi and Bluetooth do not work , went to Apple informed me the main board was damaged, and no---guarantee for being  model 2007, ask me what changed or repaired, I trust in Amazon and i want to buy warranty for 2 years for my phone",2
2.0,I am not satisfied with this situation,"March 4, 2017",1,"I received the product on time, however in less than a week the phone has been having some issues with it's battery, It has turned off twice (randomly) and at the Battery section of the settings shows a message that says ""Your phone battery may need to be serviced"" so think it's a battery problem. I am not satisfied with this situation, what should I do about it???",1
4.0,Bought it used,"March 1, 2017",1,"Bought a used one, not disappointed with its condition. Battery life could have been better as it runs out of charge under 8 hours.",1
2.0,i knew she loves it she was so happy but then all sudden dissappointment appears,"January 31, 2016",1,"Hi ,i purchased this as a gift to my gf.. only a few days ago i was able to give it to her .i knew she loves it she was so happy but then all sudden dissappointment appears.This phone is suppose  to be UNLOCKED but it is not apperantly. So it doesnt work and it is useless.' am so frustrated and dont know how to fix this issue hoping amazon staff will do great job again to fix my problem",2
5.0,Apple did a great job with this phone,"August 22, 2016",1,"Apple did a great job with this phone.  I bought this to replace my girlfriend's Galaxy S5, and she couldn't be happier!  The phone arrived quickly (Prime same-day), I cut my girlfriend's micro-SIM down to a nano-SIM (carefully) and popped it in, added her Google account with all of her email and contacts, and she was up and running, all within about 15 minutes!..I use an iPhone SE for work, and a Galaxy S6 Edge the rest of the time.  The iPhone 6 is only slightly smaller and lighter than my S6, but it feels much thinner, much lighter, and is so much more comfortable to hold.  The S6 has a larger screen, and WAY more pixels, but the screen on the iPhone 6 looks way better to me.  Just like my iPhone SE, the iPhone 6 lasts all day on a single charge (unless you're playing Pokemon Go), and when the battery finally runs down, it charges back up in no time...Switching between WiFi and 4G (like when leaving my house in the morning) is so much smoother than with my S6.  With the S6, if I'm outside, with poor WiFi signal, I have to turn WiFi off to force the 4G connection, where the iPhone is completely seamless...I switched from iOS to Android after Apple stopped innovating (iPhone 4, 4S, 5, ...), switched from Samsung when they did the same (Galaxy S3, S4, S5), then from HTC when they also followed suit (HTC One M7, M8, M9).  I've been super happy with my S6 Edge for the past year, but I like the iPhone 6 so much, it might be time to make a move back to Apple for my primary, and order one of these for myself!..The only complaint I have is the short, cheap lightning cable Apple ships with their phones.  I ordered some of the 6 ft. Amazon Basics cables (Apple Certified), and I'm expecting them to last at least twice as long as the Apple cable...Other thoughts: 16 GB?!  That leaves less than 10 GB usable after the space required for the OS.  Geez Apple, memory is so cheap!  Add more storage to your entry models or give me a micro-SD slot......",4
5.0,Phone was in good condition as stated,"April 17, 2017",1,Phone was in good condition as stated. I'm disappointed that I received the japan model because the shutter sound is annoying when I take pics. Also in accessibility my flash notifications don't work which is alil disappointing but overall I like my phone,1
5.0,STOPOINT IS THE BEST USED REFURBRISHED SERVICE EVERRR,"January 11, 2017",1,I've gotten my 6 from a seller named Stopoint and they really did have it ready for me and everything nothing was wrong with it and I'm in love with my iPhone. IF YOU CAN GET THE IPHONE FROM THEM Wayyy cheaper and it's worth the wait,2
1.0,One Star,"December 6, 2016",1,the phone was full of scratches,3
1.0,Amazon sells stolen merchandise. Fulfilled by Amazon means it ...,"September 15, 2016",1,Amazon sells stolen merchandise. Fulfilled by Amazon means it is fenced then reported stolen after you can't return it.,3
1.0,Cel damaged,"August 31, 2016",1,"The phone came with a fault, not connected to wi fi and charger does not work, because it does not load. They sold him damaged cell",4
5.0,"Not ""Like a Pro"". This guys are Ninjas. Really trustworthy sellers!","September 22, 2017",1,"I had an unexpected issue with my phone, which stopped working after 4 months. I made contact and they quickly replied, giving me clear directions to return the product..As ensured by them I got a new phone at home in less than a week..So, I came here to say thank you. I really appreciated it...Love it..",0
1.0,really disappointed and feel like I just lost almost 500 dollars ...,"March 22, 2017",1,"I'm giving one star because I can not give none..The phone doesn't work properly but started having problems about 40 days after I got the cell phone..The company doesn't call me, they actually answer my emails saying we are going to call you and nothing, no call from them, I call them and get no answer, really disappointed and feel like I just lost almost 500 dollars for a think with defect..",0
3.0,Cannot mute camera,"December 25, 2017",1,"Battery came basically to have to change it. Cannot mute camera, so every time I take a picture a shooter sound goes off, pretty annoying. Other than that, works great!",1
1.0,Five Stars,"January 31, 2017",1,This cell phone is not Apple since its freezes all the time and the software do not work properly!  It takes five to six minutes before anything can work.  It is so frustrating to use this phone and it do not work like an apple cell phone. This is a waste of money !!,0
2.0,"It was good but would vibrate or ""honk"" during a conversion with ...","April 24, 2017",1,"This item has been returned but I did Not get refund.  It was good but would vibrate or ""honk"" during a conversion with another party and no there was not an incoming call. It was very distracting as it was a work phone.",1
1.0,FAKE IPHONE,"December 3, 2016",1,Do not buy this phone it is a fake! I got it in the mail and the camera lens had already fallen off and I am 100 percent sure it is not the real iPhone. The box it came in was sketchy and the logo on the phone is sticking out which does not happen if its a real phone. I'm really annoyed at this and I will be returning it.,19
1.0,"I bought Iphone 6 as new, but after two ...","November 20, 2016",1,"I bought Iphone 6 as new, but after two month I cannot charge the battery..I take it to APPLE store, then I shocked when man said this iphone out of warranty, and it's opened and some part was missing and the battery is not original.",7
4.0,"Great phone, with moderate battery life, and great usability.","June 7, 2015",1,"Apple UI is hard to beat as far as ease of use, and simplicity. The phone does everything I'd like it to. Battery life is not the greatest. Screen size was something of a worry for me, since I thought that the iPhone 5/5s screen size was perfect for me. I got used to it real quick, and now it doesn't bother me at all.",0
4.0,Not entirely convinced,"May 9, 2016",1,"A good phone, but the Samsung Galaxy S6 is much better and costs less. Apple makes it so complicated to do anything with their icloud and the whatnot. The Android system is much more friendly.",1
3.0,Definitely would not recommend this phone,"September 17, 2017",1,"It has several issues. I sent it to Venezuela and they are having trouble finding an authorized repair shop. The battery got hot and leaked inside the phone, it takes pictures on it's own, the volume control is whacko and it turns off by it's self. Definitely would not recommend this phone.",1
4.0,Very good phone but...,"May 6, 2017",1,Very good phone is very good condition ( a little slow but it is okay) but the memory sucks unfortunately.,1
5.0,Better than expected.,"May 3, 2017",1,"After I got the phone, I checked for the wear. It only had two small dents on the upper left and lower right corners. That aside, this is better than good since the rest of the phone looks almost pristine. Overall, good quality for the price.",1
1.0,Would give a zero if I could. Bought this ...,"February 24, 2018",1,"Would give a zero if I could. Bought this phone a year ago. In the past year I had to replace the microphone, battery, and just recently the vibrating motor. I doubt this was a new phone... Wish Amazon would do something about all of the fraud. Why is this seller still part of their marketplace when ppl are getting playdoh instead of phone?! Ridiculous!!",0
5.0,Great phone in great condition.,"January 17, 2016",1,Near perfect condition. Bought for a great price and it came on time. I use with Straight Talk and it's great.,2
2.0,Product states unlocked - no service on phone with AT&amp;T; ...,"January 4, 2017",1,Product states unlocked - no service on phone with AT&amp;T.;.Took phone to AT&amp;T; twice and spoke with AT&amp;T; tech support..Nothing would make phone get service. Assuming this phone is not unlocked...,1
1.0,Refurbished Phone sold as new,"November 17, 2017",1,Sold as new but in less than a year(9 months) the phone is not working and in Apple services they told us that is a reburbished phone with the back serial erased and for system was repaired three times.Totally dissapointed from vendor,1
5.0,superb phone!,"December 18, 2015",1,This iPhone 6 is great! It's in great condition. Hardly can tell if it's used. It really looks new. I haven't encountered any problems with the iPhone 6,5
4.0,"Great phone, I bought two of them","May 20, 2017",1,"Great phone,.I bought two of them....I will say that when I first purchased the Iphone one of them had a dark spot once the phone was turned on..I was going to return it (just one of them) but by the next day the spot was gone and it hasnt come up since.......",1
5.0,Great Value,"August 9, 2017",1,Looked brand new when it arrived.  Easy to get it synched to my carrier.,1
2.0,Arrived on time but defective,"December 23, 2017",1,"The only reason why I gave this two stars is because the item arrived on time.  This was the correct phone and looked nice, however, the screen is loose and the screen freezes and does not respond to touch after 1 minute of use and must be restarted to regain functionality.  I understand that the phone is refurbished, and expected a few scratches, but the phone not functioning and being defective is not acceptable.",0
1.0,LIES LIES LIES!,"August 3, 2017",1,"When I had first got the phone (from Third-Party) it wouldn't even turn on for like a whole 2 hours. Finally, I get it to turn on and the screen starts to act funny over the course of 3 weeks. Mind you I not once did I dropped the phone. So I tried to return the phone and had to wait decades from a response from the seller by the time the warranty is over. Now I'm stuck with this malfunctioning iPhone with no way of getting my money back!",0
5.0,So far so good!,"July 13, 2017",1,"Phone came and was in original packing-- totally new.  I put my SIM card in it (which happens to be from another country) and saw that there was an AT&amp;T; SIM card already in it.  Was worried it wasn't unlocked, but I put my SIM in it worked!  So far so good- everything about the phone appears to work perfectly.",0
1.0,One Star,"May 16, 2016",1,Iphone with expired warranty and it is not unlock for use in any part of world,3
2.0,like new! However,"December 26, 2017",1,"According to the seller, the item was suppose to be 9.9/10, like new! However, the front camera can be seen shifted to the side. An Iphone 7 case was given and does not fit on the Iphone 6. The box was also Iphone 7 box instead of the Iphone 6. No wall charger, no headphones. This is definitely not a like new phone that comes in an original box and is not 9.9/10. Mint condition should have no scratches. Complete waste of time.",0
1.0,Awful,"February 27, 2017",1,I receive the phone and a charger. The charger simple does not work. The iPhone has battery issues and I need to pay battery service on my own...Mobile Shop USA is just awful..,2
1.0,Here's an Accurate Device Description,"August 7, 2016",1,"iPhone is a 6 and 64gb. The phone is not GSM Unlocked. It is Verizon and will not be compatible with any GSM Carriers such as Meto PCS, Cricket, T-Mobile, or AT&amp;T; (This was confirmed by a professional when attempting to activate the device). Also confirmed by the same professional the device has previous water damaged (shows as bright white spots) and the screen was previously replaced. None of the defects are mentioned in device description except for Touch I.D. not working...Also packaging was not very secure...",10
1.0,don not buy from VIPOUTLET,"January 2, 2018",1,"got the phone from VIPOUTLET and came locked..contacted the seller with no result.waste of money, feel very frustrated..",0
5.0,Five Stars,"May 31, 2017",1,Fantastic,1
5.0,As Expected,"May 6, 2017",1,"This phone has worked very well since day one. Even the battery was a good quality battery that hasn't caused problems like the last one I ordered. Prompt delivery from the sender, would buy again!",1
3.0,"iPhone sold is an international model, this should be ...","August 27, 2016",1,"iPhone sold is an international model, this should be specified in details. You cannot mute the camera 'click' sound in this model, considered returning it but my niece whom I gifted it too is ok with it now since she started using it and does not want to inconvenience me. The seller agreed to take it back but we will keep it..Seller should specify this in details.",1
3.0,"they published it as LIKE NEW, but I come without accessories","January 25, 2017",1,"I have purchased many times with you, always all OK... but unfortunately this product shipped did not fulfill my expectations, they published it as LIKE NEW, but I come without accessories, screen has signs of use that keeps her opaque and difficult to clean.",1
1.0,DO NOT BUY,"August 1, 2017",1,"This product is faulty.  I have been advised by Apple that the product is a fraud.  Faulty screen, damaged cosmetic features (camera lens), vibrate function doesn't work.",2
1.0,When I compared a real phone with the one I received they weighed different the fake iPhone weighed less and the camera quality,"March 18, 2017",1,I purchased the phone thinking it would be authentic but I ended up with a counterfeit IPhone instead. When I compared a real phone with the one I received they weighed different the fake iPhone weighed less and the camera quality was horrible on top that it didn't have the mic where the front camera is at. Anyways please be careful purchasing from them.,1
3.0,Three Stars,"February 16, 2017",1,"It looks good but the battery doesn't last and it goes "" crazy"" with certain functions. Very disappointed 😔",0
3.0,Fast shipping at a good price. There was a bad pixel and I ...,"November 28, 2016",1,"Fast shipping at a good price. There was a bad pixel and I needed to replace the battery. I understand that it is a used phone, but these defects should have been mentioned in the description.",2
5.0,My new apple iPhone 6,"November 3, 2016",1,Just what I wanted and as advertised. Took wonderful video and photos at Adele's concert in Miami.,2
3.0,I have been having problems with this phone since I ...,"July 1, 2016",1,I have been having problems with this phone since I bought it whenever I am on the phone it makes weird loud noises for the person I am talking to,2
1.0,Do not buy,"July 26, 2017",1,Reception is spotty at best. Even as I speak there is a dull humming that sounds like the phone is trying to dial. This is my second Iphone6 in 3 months.  Do not buy.,2
3.0,Seemingly faulty unit,"April 23, 2017",1,"This particular unit cannot fix to a mobile network. Using the same SIM to an identical unit, mobile network connection problem is nonexistent. I could have bought a faulty one.",2
1.0,Useless. What a scam,"December 19, 2016",1,"Useless. What a scam. I received the phone and it looked awesome and perfect until I realized that the screen was different and it barely works and also the sim reader is scratched and cannot read any chips. Like good job, wow.... DO NOT BUY",2
4.0,"Excellent product, but not I received the generic charger that explained in the description","May 9, 2017",1,"Excellent product, very good condition according to the description. I recommend 100% to the seller..but not I received the generic charger that explained in the description..",1
5.0,great option,"March 1, 2016",1,"Excellent customer service, The phone died after a month by a software problem. I was freakout and was helped step by step to get a replacement at an Apple Store, as they are selling products with still Apple warranty",1
5.0,Excellent!!!,"June 13, 2017",1,"I read lot of comments here below before purchase, people wrote they got play not, no phone only accessories and all. But i purchased few days back and i got brand new iphone6 unlocked with, earphones charging cable, booklet nothing is missing not scratches on phone. Got brand new one!!!!",1
4.0,"good phone, was 64gb unscratched when arrived and seemed ...","August 23, 2017",1,"good phone, was 64gb unscratched when arrived and seemed in perfect condition. only complaint was after a few months the battery span continues to grow weaker at a rapid rate.havent had it for a year yet but battery life only last 4 hours. 8 if left untouched.",1
1.0,Doesn't work,"July 12, 2016",1,Doesn't work for metro pcs supposed to be internationally unlocked called apple they said you guys purchased it in May I received it on July 12th what's going on,2
5.0,I am very happy with this purchase,"January 25, 2018",1,"I am very happy with this purchase..Initially I worried after reading some reviews....However so far I’ve been very satisfied, the package came quickly, the phone is in great condition, works like brand new:) No issues so far👍🏻..",1
1.0,"Really bad buy, lousy seller","April 20, 2017",1,"After three days of use, the headset and microphone stopped working. When answering a call I can not hear and the person on the other side of the phone can not hear me. Really bad buy, lousy seller.",2
1.0,One Star,"February 17, 2017",1,Extremely disappointed not unlocked had to send it back!,1
5.0,I got a this phone at a great deal.,"March 5, 2017",1,The phone had very little scratches on the bottom corner... I got a this phone at a great deal... It's almost new and the price was less than half of that of a new phone... it is even cheaper than a lot of budget phones with a much better camera and apples always updating software. I highly recommend.,7
