Rating,Title,Date,Verified Purchase,Body,Helpful Votes
5,Love My Phone!,"February 22, 2018",1,"I LOVE my Samsung Galaxy S8.  I love the smoothe design, the camera, just everything about it suits me :)",0
5,"Awesome cellphone, I made the mistake to put the ...","December 5, 2017",1,"Awesome cellphone, I made the mistake to put the soft screen protector while the cellphone was charging, the port got wet with the solution of the screen protector, so an error message about not charging while wet appear on the screen, I was afraid I damaged the cellphone. However after I got it dry, I just clear the cache of the USB on settings, and the message didn't  come back. Everything is great about this cellphone.",0
3,Three star,"January 27, 2018",1,"Great Phone, fast, Good battery life..However my hand will touch the edges when being use..For the price it was ok...",0
4,Cannot get Verizon voice mail or Family Base to work ...,"November 7, 2017",1,Cannot get Verizon voice mail or Family Base to work on this phone.  Verizon says there is no way to add these services!  Wish this had been clear in the description before I purchased.  I have found NO VOICE MAIL APP that will work on this phone!,1
1,One Star,"December 26, 2017",1,"I love the phone but i think i got one with a defect, it randomly freezes and turns off",2
1,Buyer beware.,"February 18, 2018",1,"What I like the most about the phone is that it was a unlocked phone but when I had it activated by T-mobile it work fine for a day unlimited data,talk, and texted. The second day I got a notice in notification screen that it needed a Verizon Sim card ,the phone became useless no talk no text. I reboot the phone and notice at start up a Verizon start up screen a peers.  Is the phone locked or unlocked as advertised?",0
5,Glad to finally own a Galaxy S8 phone!,"February 22, 2018",1,"So very, very glad that I purchased this wonderful phone!  I had a Galaxy S4 for two years before purchasing this phone.  It will do so many things - just hope I can learn how to use several of its many functions.  Using the phone is fantastic and the clarity of the calls is great!",1
5,Great phone - no problems activating on Sprint,"January 25, 2018",1,"I bought this for my son for Christmas. He loves it! It was easy to set up - he was able to transfer all his data, contacts, etc from his old phone very easily. The only thing we had to do was visit a Sprint store to get it properly activated with a new SIM card, but that was easy and free, even on the day after Christmas.",0
5,The Phone!,"November 28, 2017",1,"The Phone!.(C'mon, do a little research).",2
5,Five Stars,"November 15, 2017",1,"Like it, still learning how to make use of all the options.",1
5,Five Stars,"August 18, 2017",1,Very Nice,1
4,Phone looks and works great! The only problem is that Boost Mobile could ...,"November 28, 2017",1,Phone looks and works great! The only problem is that Boost Mobile could not activate it due to carrier technology incompatibility. This phone does NOT work with Boost. She had to switch carriers.,1
1,"Missing parts, phone not functional at all.","December 25, 2017",1,"Do not buy from A)MA)ZON warehouse. I am sure this phone is great, but the one I received was missing the SIM card cover and conductor plate, and no earphone. So, sad to say, Christmas is ruined by A)MA)ZON warehouse. Wish I had this phone in actual working order. Not even sure if this review will go through, A)MA)ZON cancelled my previous review of this product.",5
5,Five Stars,"February 11, 2018",1,Great phone. A lot less expensive then buying from Verizon Wireless. Works great!,0
5,It is the most beautifully designed phone on the market,"October 7, 2017",1,I give this phone a five star because I have had no problems with it ever since I got it. It is the most beautifully designed phone on the market. Absolutely love the curved edges and the oled display. I is definitely worth the money.,1
5,Recommended,"November 23, 2017",1,5++ stars. Brand new and high quality product. Best performance. Fast shipping. Best seller.,2
5,Beats then all,"December 12, 2017",1,"Best phone I've ever owned. Screen is beautiful. Camera excellent. And yes, it had an FM antenna not requiring WiFi or mobile data to hear local FM stations. Samsung apps are excellent great improvements over stock Android.",0
5,Great phone. Switched from iOS to Android and love ...,"February 6, 2018",1,Great phone. Switched from iOS to Android and love it. This phone has all the specs of an iphone plus more. The display is absolutely amazing. Can't go wrong with the galaxy line of phones.,0
5,Why would anyone get an iPhone?,"January 28, 2018",1,The best phone available. Just wish Samsung would drop the Bixby stuff. Also Samsung does not believe in cutting edge Android so it is running an older version than my old phone.,0
5,Super Amazing display,"December 13, 2017",1,"Awesome phone!!!.Pros:.Amazing (super amazing) display.awesome aesthetics (the phone is very sleek).lightweight.Cons:.Awkward position for a fingerprint sensor..I heard screen breaks pretty easily (I ordered screen protector and a case for this phone, although my earlier phones didn't require one)..",0
5,Five Stars,"February 14, 2018",1,It works perfect look like new just justa have a very tiny tiny scratch,0
5,Great phone,"December 2, 2017",1,This phone is really good as described. it fits on my hand and edge display is awesome,0
5,Excellent fit as usual,"October 28, 2017",1,Excellent fit as usual. Slight ridge on sides sometimes interferes with buttons but no biggie. Very good access to the fingerprint scanner which is a weakness of their main competitor--a crucial plus if this is what you rely on to turn on the screen. 'Grippiness' comes with time as finger oils penetrate the back. Good product.,0
5,Five Stars,"December 28, 2017",1,our Verizon store had no problems with this at all. They had it up and running in no time,0
5,He found it very easy to transition from his old S4 to this one ...,"February 19, 2018",1,I bought this phone for my husband as a Christmas present.  He found it very easy to transition from his old S4 to this one (and he HATES change!!).,1
5,Five Stars,"August 29, 2017",1,No issues and takes even nicer photos than my last phone.,1
4,Slick and sexy with great picture and fast processing,"October 10, 2017",1,"The screen is a great size, it runs fast, its slick and sleek. And now Samsung has finally allowed you to disable the Bixby button! Texting is oddly very slow but I can live with that.",1
5,Five Stars,"November 27, 2017",1,Working as expected .. so far.,1
5,Five Stars,"September 7, 2017",1,"My first Android Device, Lovin It!!",1
5,Gorgeous! Fast shipping and exactly what I ordered.,"October 24, 2017",1,"Couldn't be more pleased. This phone has surpassed all my expectations. Well all except poor Bixby. That one was a disappointment. But the screen, oh THE SCREEN! Just won't quit! Love love love!",0
5,Love my S8,"February 7, 2018",1,This is the first time I got a new phone and wasn't upset about it.,0
5,Five Stars,"January 4, 2018",1,good product samsung supplies as the other products.,0
5,I do recommend a LifeProof case (Fre) it makes it water proof ...,"August 8, 2017",1,"I have read a lot on this phone  and the reviews do not give it justice, on an unlock phone I had no problem going through Verizon to get a SIM's card  (my Galaxy Note 4 had a larger card. They did have to go to the 800 service to acknowledge the phone but it was up and running in no time. I do recommend a LifeProof case (Fre) it makes it water proof for those who do not want to scratch the screen it's warranty is great. This phone is fast and I was able to transfer all of my apps with Samsung smart switch app easy as pie. If any cons show up I will update this review.",3
1,Never again Samsung. Never again.,"February 21, 2018",1,"This is the last time I buy a Samsung phone. I was an avid user of the Galaxy S6, and I loved it, so much that I still have it and I use it as a replacement phone sometimes. This one however......crapped out on me after 3 months of usage....IN AN OTTERBOX!!!!! Don't waste your money, it is not worth it.",1
1,"Beware - possible NO sms texting,","November 30, 2017",1,"Received this phone 3 days ago, and finally got the SIM card from VZN.  Apparently, this phone has an issue with NOT being able to send sms texts.  Spent 2 hours in the Verizon store trying to get it sorted out.  2 factory resets, and 2 additional SIM cards - still will not send SMS texts...Besides the no texting problem, the other issues I found in the short time I had this phone is:.-The new 'Bixby' feature is a huge disappointment.  Extra side button which is easily hit by holding the phone..Fingerprint reader is in an awkward position on the back of the camera.  Unable to use thumb print unless turning phone around...So, if you're just looking for an expensive phone without the ability to respond to texts, or constantly pulling up Samsung's attempt at AI whenever you pick up the phone - then this one is a winner.  If you're looking to actually use all of your phone's capabilities - then I suggest going elsewhere...I've been with Samsung since the Galaxy S1 days, and this is by far, the WORST phone I have ever encountered (and I even had the Note 7 for a short time).  Returning this POS........",2
5,The best phone I have ever used,"October 31, 2017",1,The best phone I have ever used... great battery life... beautiful screen just love my s8 plus.... only  thing is have to keep it fragile as the body is all beautiful  glass.. rest everything is deluce,1
1,NEVER BUY THIS PHONE OR DEAL WITH THIS COMPANY!,"November 19, 2017",0,"To be honest, I purchased this phone June 5th and have had nothing but problems with it since I bought it. The biggest problem, the battery and charging problems. Every time I let the phone get to 40% or less battery life, and plug it in, it automatically just shuts down completely. Not sleep, not screen off, SHUT DOWN. It has been crazy annoying but i dealt with it since it is the ""best phone out there""..Next, the always on screen. Sometimes it is literally ALWAYS ON. screen is on, at the main home screen, not the lock screen. Anyone can get into the phone, browse away and make calls if I a not watching. Also, in this state, if it isn't charging and I put it in my pocket, it actually heats my leg uncomfortably. The only solution is to hit the power button to put it to the lock screen. Very frustrating but I dealt with it because it is ""the best phone out there""...Now this morning i awoke to find the phone powered off. I assume the battery had dies so I plugged it in. Normally, as soon as it is plugged in you would see a circle with a lightning bolt inside that appears, letting you know it is at zero percent but it is charging. The LED light would also blink at the top....nothing. No LED light, no circle with lightning bolt, nothing. I then proceeded to spend 3 hours looking on the internet, calling Samsung, everything to try and rectify the issue. It just will not turn on...So now I get on the phone with Samsung and they have me go through 20 minutes of attempts to resolve the issue, the same things I just spent 3 hours trying. Still nothing. I also read in their warranty for cell phones (see attached screenshot) that ""During the applicable warranty period, provided the Product is returned in accordance with the terms of this Standard Limited Warranty, Samsung will repair or replace the Product, at Samsungâ€™s sole option, without charge."" So i figured they would just ask the woman to overnight a replacement of this 5 month old phone and I would ship this broken one back, done....nope. The woman on the phone refused to even acknowledge replacing was an option even though I read her word for word what the warranty stated. The only option was to send it to them, wait for them to fix it, and then send it back. All of which will take 2 weeks! I replacement can be shipped in 2 days!. I asked her nicely again to replace it as I cannot be without a phone for 2 weeks, no; she wouldn't even consider it since she didn't believe it was in the warranty in the first place. After a 3rd try to get her to understand she simply got quiet as she refused to even discuss it with me any longer. Very disrespectful and lack of understanding of my situation or their warranty apparently  but also very disrespectful to a customer who has spent a fortune on Samsung products...So now I am sending the phone back to Samsung to let them spend 2 weeks to repair and send it back. In the interim I plan to buy another phone THAT WILL NOT BE SAMSUNG. I have been a Samsung fan for 4 years now and have spent close to $20,000 on phones, TVs, all new kitchen appliances. To be so mistreated after all of this loyalty is unbelievable. After tolerating all of nuisances with this phone and then to be told they cannot replace it but it must be sent in for repair for 2 weeks is just unacceptable. This is the reason why Samsung has peaked for me and will now be going downhill. As far I am concerned there will never be another Samsung product in my home and I will actively tell whoever will listen to stay away from this company who does not respect their customers loyalty...Unless this company makes this right I will get the phone back ,sell it and never even consider another Samsung product, period. The aggravation alone is worth 10 of these phones that cost Samsung less than 300 dollars to manufacturer. Losing a 20k customer is going to hurt. Further I plan to post this review anywhere I can so that as many people considering Samsung products understand the company and lack of customer focus...",62
5,works great it was practically new,"January 29, 2018",1,"I bought the phone used, works great it was practically new.",0
4,Does not have the original lamination and the packaging is ...,"October 14, 2017",1,Does not have the original lamination and the packaging is a little different. i have bought bought 3 s8+ and a note 8 so I know.,0
4,Four Stars,"September 18, 2017",1,Awesome phone except the bixby button.,2
5,"It's a great phone, marvelous design and fast","November 14, 2017",1,"It's a great phone, marvelous design and fast. Been almosto two weeks with it and is really great, only complain is the location of the fingerpprint reader, I guess for the S9 will fix the location.",1
5,Five Stars,"December 28, 2017",1,excellent product and great services,0
5,Love it. Received in new condition,"December 18, 2017",1,Love it.  Received in new condition.,0
5,Perfect,"February 18, 2018",1,Perfect. I' m very happy with my new Samsung it's new. I love it.,0
5,Five Stars,"February 14, 2018",1,Product performed as advertised and expected.,0
5,Amazing!,"October 19, 2017",1,"Fast, good looking, good size, long battery, good sound, great camera, huge storage, never brakes. Didn't activated Bixby, however.",0
5,Five Stars,"December 4, 2017",1,"works better than anything I've seen ""GREAT"" phone",0
5,Five Stars,"September 28, 2017",1,Phone come in a really good condition and works perfect,2
3,Three Stars,"January 20, 2018",1,The curved edges make it very hard for screen protectors to be installed!!,0
4,"Hi, I realized that sound of this phone automatically ...","January 25, 2018",1,"Hi,.I realized that sound of this phone automatically slow and within few seconds it turn normal. For example if you put google map in your car and hear the normal sound for map but after few mins it reduce sound automatically . Not sure if this is a bug in this product...Thanks..",0
3,Three Stars,"February 25, 2018",1,Too much junk on the phone,0
5,Just perfect!!,"August 23, 2017",1,Arrived on time and is unlocked.  Just perfect!!! Totally in love of my new phone.,2
5,Perfect. Great phone at a great price,"September 8, 2017",1,"Perfect. Great phone at a great price. My unit was brand new, sealed with everything you'd expect. Also unlocked (and doesn't lock to the first Sim) this really is a great deal.",1
5,Five Stars,"January 13, 2018",1,"Itâ€™s great, I like it!!",0
4,Absolutely love this phone just received it yesterday,"September 3, 2017",1,"Absolutely love this phone just received it yesterday. I am still exploring it is sleek fast,love the camera features very easy to transfer files to old phone to this one..No problems activating the device",1
3,Three Stars,"December 5, 2017",1,i am having a hard time settin this up. The volume adjustment on incoming calls  is a problem.,0
5,Love this phone,"January 12, 2018",1,"Love this phone, completely unlocked. I can make a WiFi hotspot with it which is great. I use a straight talk sim card.",0
5,Five Stars,"December 11, 2017",1,Great price for a used S8!,0
5,Five Stars,"September 16, 2017",1,This phone is amazing,2
4,Four Stars,"February 5, 2018",1,Very good battery life! Front-facing camera could be better though...,1
5,Great phone,"January 29, 2018",1,Great looking phone. The size and finish of the phone makes it easier to handle than my previous S6. The use of face recognition to unlock the phone makes a snap to open the phone. The placement of the fingerprint sensor is awkward and it should be moved to the front of the phone somehow.,0
5,&lt;3,"February 6, 2018",1,I love my Galaxy S8.,0
2,Paint is chipping off.,"December 9, 2017",1,There is paint chipping off the bottom two corners. Looks like I'm sending it in.,0
4,but I was able to easily get a sim card for it and it works ...,"September 28, 2017",1,"I was worried if it would be usable for me living in Japan, but I was able to easily get a sim card for it and it works well. It is what it said it would be so I am satisfied.",1
5,Five Stars,"January 22, 2018",1,GOOD DEAL,0
5,Five Stars,"January 12, 2018",1,Excellent,0
5,Samsung s8plus. The best,"November 5, 2017",1,Excellent product. Works well,1
5,Five Stars,"November 28, 2017",1,Still learning how to use it.,0
5,It's been great so far,"January 17, 2018",1,I bought this phone so I could use Red Pocket Mobile. They allow you to use any carrier you prefer. It's been great so far!,0
5,Christmas,"December 28, 2017",1,"This was Christmas present for my son, that absolutely loves his new phone thank you.",0
4,Easily the best android device released in 2017,"October 29, 2017",1,Easily the best android device released in 2017. A few software quirks and slow updates keep it from 5 stars.,0
3,"Bought the phone in last summer, and January 2018 ...","February 1, 2018",1,"Bought the phone in last summer, and January 2018 I had to send it back already,  because the phone didn't pick up the network....I didn't have a phone for 12 days....Previously I've  had a Xperia Z1 for 3 years and never had a problem with it!..",0
5,Love this phone !!,"December 5, 2017",1,"Absolutely loving my galaxy!!! It's fast, and very convenient. Beautiful display and great graphics.",1
5,Five Stars,"January 27, 2018",1,Great phone and fast shipping thank you,0
3,Bought new came unsealed,"August 11, 2017",1,I bought my phone new and got charged for it but I received it used. There is no warranty information inside as well.,13
4,Four Stars,"October 28, 2017",1,Iâ€™ll keep my iPhone but itâ€™s ok I guess.,0
5,Awesome user experience and overall a great phone,"February 10, 2018",1,I've had iPhones as long as I can remember since the beginning. First time samsung Galaxy user. Awesome user experience and overall a great phone. Never going back to Apple,0
5,Cool device.,"October 8, 2017",1,"Well, its Galaxy S8. Check out the reviews online. No complains. Cool device.",1
1,One Star,"November 28, 2017",1,"For some reason, my phone comes not sealed or anything. Furthermore, the edge screen isn't responsive at times.",1
5,Five Stars,"January 18, 2018",1,Like everything about it.,0
5,Works on Verizon!,"September 1, 2017",1,"Hope I can cut through all the confusion posted here about Verizon compatibility.  THIS MODEL DOES INDEED WORK ON VERIZON'S NETWORK.  When I received the phone, I charged it to 100%, but did NOT turn it on.  I then took it to a Verizon store.  After a beat down by the salesperson for buying an unlocked phone online, she proceeded to warn me that lately, Verizon has been ""refusing to activate unlocked phones"" not purchased through them.  However, after standing my ground, the salesperson backed down, retrieved a SIM card and activated my new S8.  Be persistent!..Awesome phone with wonderful features - and pretty snappy, too!  Everything is working great.  It is nice to own a phone without all the bloatware pre-installed...",2
5,Awesome phone. Works great on my Verizon network,"September 11, 2017",1,Awesome phone. Works great on my Verizon network. Had to buy a Verizon nano sim card and activated the phone from myverizon website.,1
5,Five Stars,"January 10, 2018",1,Great phone &amp; user-friendly,0
3,Missing items,"December 18, 2017",1,"Phone appears to be great. However, I'm missing the ear buds, and phone charger and cable . I would like amazon to send those missing items, so I can use the phone.",0
5,Really is the best phone you can buy!,"December 15, 2017",1,I have been using this for a couple of months and it really has impressed me on what it can do.  They were so many features I discovered that I did not know even existed like dual speakers and edge lighting.  This really is the best phone you can buy.,0
5,Loved that it was delivered on time,"October 21, 2017",1,"I am loving this phone, still learning new features everyday.  Loved that it was delivered on time.",0
2,What I like the most is the overall phone and all that ...,"January 11, 2018",1,What I like the most is the overall phone and all that it offers.  I gave it two stars because it lacks the critical functionality of Wi-Fi calling.  If this unlocked phone had Wi-Fi calling the I would have given it 5 stars.,0
5,Good,"September 9, 2017",1,The Phone is amazing. Highly recommend to anyone considering in purchasing this phone.,1
5,"Good seller, will buy again A++++","December 18, 2017",1,I am glad I got the phone from this seller. As expected.,0
2,Not good for Verizon Customers,"December 7, 2017",1,"This Phone is Unlocked for use on the Verizon Network, However Verizon has many of the Verizon based apps blocked.  This includes Verizon Voicemail, and Video calling.",0
1,One Star,"February 25, 2018",1,Phone came with broken screen.,1
5,Great phone if you like being able to run multiple ...,"January 17, 2018",1,Great phone if you like being able to run multiple apps at the same time along with all the other features it offers. So good I bought 2 at the same time cuz I wanted to enjoy it twice as much.,0
5,Five Stars,"August 12, 2017",1,"Love the display and the way it feels in my hand, glad I got the plus version.",1
5,Five Stars,"January 29, 2018",1,WONDERFUL!!!!!GREAT BUY,0
5,Beautiful device. Item as described,"December 16, 2017",1,"Beautiful device. Item as described, brand new in untouched packaging. Set up was super easy, especially with the adapter to transfer data from my old phone.",0
5,... the seller and price with the included accessories was great!,"February 22, 2018",1,Exactly as described by the seller and price with the included accessories was great!,0
5,Five Stars,"January 25, 2018",1,Excellent phone!,0
1,The phone was very nice. But the problem is the wifi,"November 2, 2017",1,The phone was very nice. But the problem is the wifi. Sometimes it cannot.detect the wifi and not working properly becuase it will automatic wifi off now i have to bring it to samsung service center,4
5,Great price,"August 10, 2017",1,Beautiful  screen..  lots of features......upgrade from my Nexus 6P..  just transferred  my sim....up and running in two minutes.,5
5,I don't miss my ios anymore,"January 29, 2018",1,I have been using this phone for 3 months now and so far it has treated me well...The camera is amazing and touch screen works perfectly...I couldn't have got a better phone at that point of time...,0
5,Five Stars,"February 14, 2018",1,Great piece of mobile technology. I like and would advice a friend to purchase  one.Photos are awesome.Simply great.,0
5,"is wonderful, there is none like this","January 11, 2018",1,"This Galaxy s8, is wonderful, there is none like this. Picture takes  from this phone is so clear as a crystal. You can use this phone for everything from A to Z. It""s all about.",0
5,this is my third Samsung and I have been very satisfied with them all,"December 4, 2017",1,The phone is what I expected from Samsung...this is my third Samsung and I have been very satisfied with them all.,0
5,Five Stars,"January 25, 2018",1,"Great phone no problems, everything is perfect . Ty so much",0
4,Four Stars,"October 11, 2017",1,Great phone. Seller should specify exact model number. Mine is SM-G950U1,1
3,My phone had something weird on the screen and when ...,"February 5, 2018",1,My phone had something weird on the screen and when toke it for warranty they said it didn't apply cause I bought it here,0
4,Great phone but charger is not,"September 7, 2017",1,Slow charging / please use original charger messages appear when plugged in.,1
1,Fragile AF,"October 10, 2017",0,"I know 5 people worth the S8 plus... Between the 5 of us we've had 6 (mine twice now) broken screens.  I'm very disappointed with how fragile this phone is.  Unless you get a cast that fully encases the phone and takes away the edge functionality, the phone will remain very susceptible to breakage.  Other than the screen breaking twice in two months... I love it!",64
2,Two Stars,"February 23, 2018",1,Arrived with a broken screen:(,1
5,Five Stars,"January 22, 2018",1,great gift,0
1,Phone malfunctioned in 6 months,"February 27, 2018",1,Phone malfunctioned in less than 6 months.,0
5,Five Stars,"December 30, 2017",1,Samsung master race. built quality is amazing,0
5,Easy to operate,"January 26, 2018",1,"Easy to operate,  a little to big to carry in my pocket. Love the finger print scanner to unlock phone and other secure applications",0
5,Five Stars,"September 21, 2017",1,Best damn phone ever invented.,1
5,Good phone at great price.,"November 10, 2017",1,Got the phone for 550 which is a steal at this price,1
5,Five Stars,"December 11, 2017",1,Exelente,0
5,Recommended,"December 14, 2017",1,I was looking for a new phone and stumbled upon these S8s..I bought one and so far I am not regretting it..,0
2,Phone had scraches on it. The phone and the ...,"February 14, 2018",1,"Phone had scraches on it. The phone and the items in the s8 box were loose, no packaging to keep the cords, ear buds, etc from scratching the phone.",0
5,Five Stars,"September 11, 2017",1,Amazing!!! Top of the league cell phone. What a beast!,1
5,Five Stars,"October 18, 2017",1,love it,0
5,... from the galaxy s4 to the galaxy s8plus much better!!,"January 17, 2018",1,Went from the galaxy s4 to the galaxy s8plus much better! !!!,0
4,Very nice. So far so good,"December 1, 2017",1,Very nice.So far so good.,1
5,Five Stars,"October 28, 2017",1,Love this phone.,0
5,really good.,"December 27, 2017",1,"This phone is really saying something. I think it has taken me close to being able to junk all my other devices.  It is really, really good.",0
5,Good phone,"February 15, 2018",1,Good phone,0
5,Great phone.,"February 18, 2018",1,"Awesome phone, turn on the blue light filter and watch your batter last forever. Would recommend a case, never had a problem, but still.",0
5,"Amazing phone, came two weeks early in Australia I'm ...","October 3, 2017",1,"Amazing phone,  came two weeks early in Australia I'm very happy",1
5,outstanding product,"January 25, 2018",1,"excellent phone, good apps available, no  loss of any functionality, in fact it's better than my iphone 6 I got rid of, good camera.  Very happy owner.",0
5,Love the Samsung Galaxy S8 phone,"January 26, 2018",1,"Love the Samsung Galaxy S8 phone, it is fast. I love the curved screen and the camera takes excellent pictures.",0
2,"I had to send it back to Samsung. My side of the conversation ""cuts out"" after being on a phone call for 4 minutes.","January 17, 2018",1,"I had to send it back to Samsung. My side of the conversation ""cuts out"" after being on a phone call for 4 minutes.",0
5,Five Stars,"January 2, 2018",1,"The best cell phone in 2017, the battery is very good!",0
3,It seems like I received the phone returned by someone else,"August 10, 2017",1,I received the phone with open packaging. There was no seal on the phone and protective thin film on the phone packaging was also missing..It seems like I received the phone returned by someone else..,11
5,Five Stars,"September 28, 2017",1,Best phone ever purchased. Worth the money.,1
5,Five Stars,"September 4, 2017",1,Very happy.,1
5,Love this phone,"January 25, 2018",1,A beautiful phone with a lot of features -- I'm still learning what it can do!,0
1,What a piece of junk!!!,"January 21, 2018",1,"I had high hope for Samsung's flagship phone, but was very disappointed...The positives:..1.  The phone has a headphone jack, an SD Card slot, and wireless charging..2.  The phone is unlocked and has the transmitters necessary to work on all four U.S. carriers..3.  The Wireless Hotspot feature works even if you don't pay your carrier for the privilege..4.  The Screen is sharp and bright, just like prior Galaxy phones...The negatives:..1.  No hard button on the front.  I really appreciated that the earlier Galaxy phones that had a physical button.  I like the tactile feedback that a physical button gives you.  It allows you to wake your phone without having to look at it to make sure your hand is in the right place.  That tactile feedback is missing on this phone.  Also, on this phone, to wake the phone you must press the virtual button TWICE, then you must swipe, and then you must type in your passcode/PIN.  That means a total of FOUR actions just to get the phone to the home screen.  That's just stupid...2.  No user replaceable battery.  This is simply inexcusable.  I know that they big companies want you to throw away your phone every two years and buy a new one, but that is incredibly wasteful and unnecessary.  There is nothing about the design of this phone that mandates a battery that cannot be replaced by the user.  It would have been very easy to design the phone to have a user removable rear cover.  Even wireless charging can be accomplished with a user replaceable battery.  I had wireless charging on my Galaxy S3 and S4, both of which had a user replaceable battery...3.  Oddly sized:  This phone is too tall and too narrow.  As a result, it does not easily fit into my pocket and will fall out fairly easily as well...4.  Oddly shaped:  The waterfall feature on the screen has an appeal that's similar to the appeal of curved TV sets.  Initially, it looks interesting, but you quickly come to realize that it heightens glare and distorts the image.  In the case of this waterfall screen, it distorts the images at the edges.  It also makes it almost impossible to get a case that will protect the phone from screen damage when it is dropped...5.  Bixby Button:  Bixby is a Samsung's answer to Apple's Siri.  There's a dedicated Bixby button, which is located directly across from the power button, which makes it super easy to inadvertently push when you're pushing the power button.  Samsung just recently made it possible to disable, but not remap, the button.  But, in order to do so, you *must* create a Samsung account, share some personal information with Samsung, and link Bixby to the account.  Until you do that, you cannot get to the screen that allows you to disable the button.  Again, this is stupid.  If Bixby is so great, people will choose to use it.  Samsung shouldn't need to force people to do so...In the end, even though I got a smoking $574 Black Friday price on this phone from Amazon.com, I'm going to send it back and either keep my S6, or upgrade to S7 instead........",5
5,Great phone,"January 26, 2018",1,Love this phone. Still had to go to the carrier since its SIM card is smaller than micro,0
5,Five Stars,"January 16, 2018",1,"Amazing deal. The phone is true to the ""like new"" description! Easily saved me 200 bucks.",0
5,Five Stars,"January 28, 2018",1,The best,0
5,Amazing phone. I was so scared that it will ...,"October 30, 2017",1,Amazing phone. I was so scared that it will be fake or something else because i read the comments. But it is not fake it runs amazing. Best phone ever. I definitely recommend it.,0
5,Five Stars,"February 4, 2018",1,Excellent phone. Should have switched from my iPhone long time back.,0
5,Five Stars,"January 30, 2018",1,My old phone was a Samsung Galaxy S5 and the S8 met all expectations.,0
5,Five Stars,"October 31, 2017",1,Such a wonderful device.,1
5,Five Stars,"January 19, 2018",1,"Love it, looks great, no issues getting it synced with my carrier.",0
4,Four Stars,"December 13, 2017",1,"Excellent phone, keypad too sensitive.",0
5,Five Stars,"February 17, 2018",1,Came On time everything works perfect,0
5,Five Stars,"December 24, 2017",1,Great price and works great,0
5,Five Stars,"October 2, 2017",1,Happy !!!,1
5,Five Stars,"January 17, 2018",1,This phone is awesome. Love the camera. Very pleased,0
5,Five Stars,"December 23, 2017",1,Perfect purchase. No disappointments.. 5 stars.,0
5,Five Stars,"September 1, 2017",1,Pretty nice device. Strongly recommendation!,1
1,Recieved all accesories EXCEPT the actual phone itself. Extremely ...,"February 25, 2018",1,Recieved all accesories EXCEPT the actual phone itself. Extremely furiated. Requested replacement and hopefully an issue with Amazon and not Samsung...,0
5,Five Stars,"August 28, 2017",1,very good and classy,1
5,Five Stars,"September 28, 2017",1,Best smartphone ever.,1
5,Five Stars,"February 27, 2018",1,Love it.,0
5,Five Stars,"September 3, 2017",1,Just great. Worth the money.,1
5,Five Stars,"August 29, 2017",1,excellent product and great seller!!!!!,1
4,Four Stars,"November 29, 2017",1,Is good phone,1
5,"Very Satisfied, and excellent price","January 18, 2018",1,"Very Satisfied,  and excellent price.",0
5,This phone is one of the best phone I ever had I'm very happy with that ...,"February 20, 2018",1,This phone is one of the best phone I ever had I'm very happy with that but the best thing is for the internet and videos and pic.,1
5,Five Stars,"January 17, 2018",1,I loooove my phone,0
5,Amazon always make me happy.,"December 17, 2017",1,Amazon came through again. No complaints EVER!,0
5,Five Stars,"September 28, 2017",1,Excellent smartphone!!!,1
5,Five Stars,"September 16, 2017",1,Everything ok!,1
5,Great Cell Phone,"February 9, 2018",1,Yes it was everything that I wanted. Takes awesome photos. Just a very very nice cell phone.,0
5,Five Stars,"January 21, 2018",1,Phone came in pristine quality and has been working like a charm. Really happy with the purchase so far.,0
1,After a month its gotten even more annoying the fact Bixby would come up and whats worse. Screen cracked after half year,"October 23, 2017",0,"I've been getting Samsung phones since the Galaxy S1. But when I got this phone the Bixby feature was a minor problem. After a month its gotten even more annoying the fact Bixby would come up and whats worse, is we can NOT reprogram or disable that button. Later on I realized there was a lot of other crap-ware Samsung was forcing on us that would popup up as well. The worst was when I wanted to take a video and yours truly Bixby vision came up and I missed the shot. There are other problems but all were minor what bothers me is the amount of small problems. Unless in the next Galaxy Samsung stops forcing crap-ware onto their phones this is the last Samsung phone I would ever get.",33
4,Four Stars,"November 2, 2017",1,good product.,0
5,Five Stars,"January 18, 2018",1,"Great phone narrow like a candy bar, if eyesight not to good get the s8+",0
5,Fine device: water resistant,"January 28, 2018",1,"Fine device: water resistant, fast, and has a long battery life. No complaints on this end after two+ months of use.",0
5,Five Stars,"September 18, 2017",1,Muy bueno !!!,1
5,Best balance price and quality,"January 17, 2018",1,"An awesome smartphone and with the best ratio between quality and price: nice looking, fast and well done! It's great!",0
5,Five Stars,"September 21, 2017",1,Excellent!!!,1
5,Nice phone.,"December 20, 2017",1,Everything was as expected. Nice phone.,0
5,Recommend,"December 13, 2017",1,Everything works well. Recommend seller,0
5,Five Stars,"December 29, 2017",1,bought this for my son - he loves it - and the pictures he's taking are perfect,0
5,Five Stars,"September 16, 2017",1,Love the phone,1
5,Very nice purchase.,"December 31, 2017",1,"As advertised, very good transaction.",0
1,Screen burn in,"February 24, 2018",1,I got this phone in August and it already has screen burn in! I use my phone like an average user. Wtf?!,0
5,Five Stars,"February 1, 2018",1,Greatest phone i ever had in my hand! IMO better that iPhoneX from the design perspective.,0
5,Five Stars,"January 25, 2018",1,Perfect !!!,0
