Rating,Title,Date,Verified Purchase,Body,Helpful Votes
1.0,I took the phone to the repair shop and was told the board is not good. According to the technician it would be best ...,"August 13, 2017",1,"Was very excited when i purchased this phone, However six months later i took up the phone and it felt really hot, the phone then shot down and never came back on. I took the phone to the repair shop and was told the board is not good. According to the technician it would be best to get a new phone instead of getting a new board, so didn't get it repaired. Such a waste of MONEY. Really disappointed with this phone.",0
5.0,High End Device with a Lot of Features!,"July 3, 2016",1,"I bought this phone for my dad and he is in love with it. It has fast-charging and all the high end specs that you could ask for in a top tier device. I don't know much about it, besides the fact that there hasn't been any issues thus far. It's got some interesting features and is a pleasure to use, I can tell you that much!",1
5.0,New Samsung Galaxy S7 Edge,"June 10, 2016",1,"Beautiful cell phone, light weight, thin, good screen size, lots of functions. As soon I inserted the SIM card it gat connected to my provider. Its working fine",0
4.0,I loved everything about this device,"November 7, 2017",1,"I loved everything about this device, especially the option for dual SIM as I travel often. There was on function that never worked - video calling. I worked with Samsung customer service on several occasions and it never worked. I've been able to live without it! Other than that, it's great!..<a class=""a-link-normal"" data-hook=""product-link-linked"" href=""/SAMSUNG-GALAXY-S7-EDGE-G935FD-DUAL-SIM-INTERNATIONAL-VERSION-NO-WARRANTY-GOLD/dp/B01D1J9BGU/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">SAMSUNG GALAXY S7 EDGE G935FD DUAL SIM INTERNATIONAL VERSION NO WARRANTY (GOLD)</a>.",0
5.0,Five Stars,"May 17, 2017",1,"Great phone, was sent sealed with samsung sticker.Best camera, beautiful design and great battery life.",1
5.0,Amazing phone and great,"October 28, 2016",1,My seller Wlaphones did all as promised. They sent the phone in 2 days and had no problem no change the delivery address since I moved and totally forgot to make the change. 5 stars to the seller and 5 stars to the phone. I've had it for around 2 weeks and had no problems to activate it in TMobile. Amazing phone and great seller,1
1.0,Case Too Fragile,"August 2, 2016",1,"I had this case for about 3 weeks. Then somehow the plastic, gold piece, on the back, broke. When I got it, I automatically knew that the part may be fragile. I just never expected it to be that fragile. I love Caseology, but I just seriously want to get my money back and purchase a more durable case.",1
5.0,G935F working well on T-Mobile US,"September 20, 2016",1,"Bought this specifically because I wanted the Exynos processor instead of the Snapdragon and so that I can root if I wanted to.  I'm on T-Mobile US and did my research to ensure that my bands are supported - which they all are except for some 3G.  I bought this phone from a seller named 'lifeline###' and the box the phone came in had the factory seal.  As another reviewer pointed out, my phone originated from the United Arab Emirates so this came with a non-US friendly charge adapter and the manual appears to be in English &amp; Arabic.  In any case, the phone is great working order and I was able to just pop in my T-Mobile SIM card with no configuration needed, nor a visit to the T-Mobile store!..I upgraded from a Galaxy S5 so all I had was the regular charging block which doesn't support the fast charge.  I went ahead and purchased the Aukey QC 3.0 block and I'm fast charging away!..",4
1.0,pos,"March 31, 2017",1,The screen stopped working started glitxhing and flashing non stopso unable to use it anymore unfortunately untile i pay to get it fixed bad thumbs down on this,2
1.0,Very unsatisfied.,"October 31, 2017",1,"It did not meet my expectations. As soon as I got it, the batery wasnt functioning as expected so I had to take it to the official service store. Then the screen went wrong and I was finally told that the phone was useless at that point.",1
1.0,One Star,"February 23, 2017",1,Got pink line issue after several months of use. Samsung won't help.,3
4.0,Great item at great price,"June 24, 2017",1,"Only reason for 4 stars is phone will not stay in US measurements for websites.  You change the setting but web sites still see the phone as international and default weather, for example to Celsius.",0
3.0,After I charged for like 4 hrs the I can't power on the phone ...,"January 11, 2018",1,After I charged for like 4 hrs the phone I can't power on the phone.When I tried my friends charger it turned on after few minutes.It is so ridiculous that the charger that comes with the phone is dead and I was forced to buy another one.... not good not good,0
1.0,Horrible,"December 24, 2017",1,"The rear camera stopped working whiting a month. Then one day out of no where, the screen just wouldn't turn on. The phone was on but the screen was black. Contacted both Amazon and Samsung and no one can do anything. I paid all this money for a damaged device. Not even 3 months with a phone and is already not working. They pretty much robbed me.",0
5.0,Samsung Galaxy S7 Edge,"October 15, 2016",1,"I am very satisfied with S7 Edge, I have the international version. Fast charging, great photos and great screen.",2
5.0,Amazong phone,"March 30, 2016",1,Great phone. Got it today and it's absolutely beautiful. Can't wait to give it to my boyfriend as a birthday present he will love it. So far IL very please and I'm sure I won't regret the purchase!,2
1.0,Disappointed,"June 24, 2017",1,"The charger is from diferente country, they send a adaptor. And the phone had a booble of air on the screen. And I can't open the camera, for some reason it gives me camera errors when I try to open it.",1
5.0,Very Happy,"June 25, 2016",1,"Great phone, very happy",1
4.0,"Amazing, came in brand new for cheap price","March 1, 2017",1,"Amazing, came in brand new for cheap price, works perfect, amazing graphics, i love it, i just wished the call quality would sound better but other then that theres no issue with it",1
5.0,Five Stars,"March 23, 2017",1,as described and works with an international sim card,1
2.0,SPEAKER DEFFECT WITHOUT SAMSUNG INTERNATIONAL SUPPORT,"January 3, 2018",1,"I bought this product in Aug/17 and in Dec/17 the ""earl"" speaker is presenting a failure (low volume, distortion and noise). It's a phone ""international unlocked"" but SAMSUNG is refusing to support me in my country (Brazil). I intend to ask Samsung USA to help me intermediating the situation. But actually I did not recommend to buy this product.",0
5.0,Perfect phone for my needs! From UAE,"October 2, 2016",1,"S7 Edge from United Arab Emirates (its what the phone detials say in the settings). Was brand new and unopened. Works perfectly. Setting it up was as easy as popping a nano sim card in. Was worried something might be faulty but the processor is snappy, screen is perfect as is the camera. No faults what so ever. Ordered Sept. 28 and arrived Oct 1st. I would highly recommend as there is no bloatware and it has a faster processor than US version. Have not tested the waterproof feature to give feedback on that...Seller: Wireless Everything..",5
5.0,I am quite satisfied with this purchase,"February 5, 2017",1,"I am quite satisfied with this purchase, before making the purchase I was afraid of the authenticity of the phone, it was worth taking the risk. The phone works perfectly and arrived without any defect.",1
5.0,Excellent as advertised,"February 1, 2017",1,"As advertised,  no problems whatsoever and i'm a customer nobody is paying me ti say that. The phone didn't have no bloatware and i got it for a friend in another country. I bought mine in BBuy from At&amp;t; and of course has bloatware, no a killer but some. The deal in BB was that they gave me a 256gb sdcard x free.",1
5.0,"Smooth, Fast, and Beautiful!","February 16, 2017",1,"Awesome phone!! Hands down the best phone I have had or used. It's smooth, it's fast, and its pretty to look at and hold. I received a 'United Arab Emirates' version. It is unlocked and works perfectly with my Cricket service, (AT&amp;T; network)..  One big plus I noticed is network connection speed, on my previous phone, a Xperia Z3+ it was ok but could have been better, and I thought it was just my general location and the fact I am on Cricket which piggybacks on AT&amp;T.; With the S7 Edge connection is noticeably quicker and using a speed test app my download speeds are consistently @ 7-8Mbps with even just 1 bar signal 4G LTE, Crickets' throttled limit. Signal reception is also stronger on the S7 Edge in my home than any phone I have had before and I have had quite a few, (H+ and 4G LTE)..  It is physically smaller than an iPhone 6s Plus I tried for a short period but it has the same display size, and It's a lot easier to operate 1 handed the the large iPhone..  So far, (after 10 days of heavy use), I like it better every day as it keeps on performing even as I install and use my many apps. The Nougat upgrade has been available for a few days already and I will be upgrading it soon. I will update my review after upgrading to Nougat...**Update** I installed the Nougat update yesterday, (02-21-17). No issues installing, I just let it do it's thing and it took probably 20-30min. Everything works as it should and it has lots of new features, still discovering some of them. No issues so far. I would say it is as fast and smooth as it was before the update if not better.  I'm really liking the blue light filter option to reduce eye strain. This phone is still performing and I still like it better than the day I got it!..",3
4.0,I had to return this great phone since the edge is way too sensitive and ...,"December 2, 2016",1,I had to return this great phone since the edge is way too sensitive and activates apps every time I touched the phone.  Go for the 7 and not the 7 edge.,0
1.0,Waste of MONEY,"July 31, 2017",1,I was given faulty phone which started developing pink bands on the edge screen and trying to get in touch with the customer service immediately but I didnt get any proper support for the international versions. just wasted my money.,1
5.0,Love the phone,"June 19, 2017",1,"Love the phone.  Meets all my needs..Edge functionality I almost never use, so if you're looking for anything special out of the ""Edge"" function, it has limited use.  I can find anything I need quickly on my phone without Edge function.  It looks sleek though..",0
2.0,"Don't buy this version of this phone, because of ...","March 23, 2017",1,"Don't buy this version of this phone, because of the ""red line"" that will appear on the right side of the phone.",1
5.0,Sexy phone,"January 12, 2017",1,"This phone is everything a phone should be! It is beautiful, capable, powerful and did I mention beautiful? Honestly, take a look at this phone, it is simple yet elegant! Such a great device, good job Samsung!",1
5.0,"Excellent Device, Delicate Screen.","October 1, 2016",1,"Excellent phone, I have no complaints with it so far. However, this is the first Samsung phone that I have ever managed to crack the screen on. I have always used my phones without a case, and never had a screen crack until this one.",1
5.0,looks good..,"February 19, 2018",1,Works well...looks good....loving it.....as expected ...Thanks much ..... Will buy again when the time comes.......,0
1.0,DO NOT BUY - product stopped charging within 9 months.,"August 27, 2017",1,DO NOT BUY - product stopped charging within 9 months. A $600 phone with no warranty and no way Samsung or the seller would help. Please spend extral $100 or 200 bucks and get a warranty product that will last at least 2 years..I bought it Oct 2016 and it is not charging starting August.,0
5.0,"Exactly as promised, delivered right on time.. ...","March 30, 2017",1,"Exactly as promised , delivered right on time...",1
5.0,I really love this phone I am so glad that I got ...,"March 23, 2017",1,I really love this phone I am so glad that I got rid of my old phone the Galaxy Mega when I first purchased this phone and got it activated for Metro PCS if you are looking for a phone to get activated this is the phone for you.,1
5.0,it was a great purchase and phone,"November 17, 2017",1,"Brand new cellphone as it was expected. Factory unlocked. In this case was an asian version so it has some features typical from asia, such as the asian religious calendar that can not be erased from the phone. Nonetheless, it was a great purchase and phone.",0
1.0,Samsumg unlocked JOKE phones,"June 9, 2017",1,"Bought this phone from Samsung and tried to activate it on two carriers.  Neither could find the EIM number, when they contact Samsung to port the number to their system, Samsung says the EIM number on the phone from Samsung is not in their system.  What a joke.  Save your self the head ache and just go directly to the carrier and pay the marked up price and get a phone they will stand behind.",0
1.0,0 Stars,"September 20, 2016",1,"very good product and perfect delivery, thanI bought the cell phone 6 months ago, and it does not work, it hurts suddenly, and I took care of it a lot, now they tell me that there is no guarantee you care, my friend.ks",1
1.0,DON'T BUY THIS PRODUCT AT AMAZON,"February 4, 2018",1,"Don't buy this product ta amazon. My screen is showing a pink line. This is a common problem in S7 edge, however Samsung just provide the replacement in the country that the product was bought. I bought at amazon, but I discovered that the product is from egypt, in that case I will need to travel to egypt to get support !",0
5.0,Great phone so far,"December 13, 2017",1,"Great phone so far! I have an S8 plus and I bought this for my dad but comparing with the S8 plus, the difference is the size. Is a nice design!",0
1.0,WAS NOT A NEW PHONE!,"July 18, 2017",1,"Gave me defective phone with broken headphone jack, box seemed to be opened before as well. Product was a gift mailed to a military family member who is on duty out of country. Highly disappointed there was not better quality control.",1
1.0,One Star,"November 29, 2016",1,"do not buy a international phone some features will not work,,,,,,,,, This seller is slow on returns",0
5.0,Great for international,"July 28, 2017",1,this phone was used internationally and it worked great.,0
5.0,The phone works great. The phone is fast in switching between app ...,"September 24, 2016",1,"I got the exynos version. The phone works great. The phone is fast in switching between app and windows. The edge panel can be very useful if u arrange it to your need..Two best thing: the screen is wonderful - vivid colors very high brightness, one of the best screen by far; the battery - so powerful, i can use my phone for all day and the battery will not dead...Overall i am very-very satisfied with my s7 edge..",0
3.0,Sound,"February 24, 2018",1,Audio is very low on the phone that I got on music and phone calls. My husband has the same exact phone and audio is way better I don't know what's going on I just got this phone today I love it that is the only problem so other than that I would give it a five-star don't know what's the problem,0
5.0,Five Stars,"February 19, 2018",1,This is a great phone. Works perfect for me,0
3.0,i have problem with the phone but good customer service,"March 15, 2017",1,i have problem with the phone but good customer service,1
5.0,Cheers,"December 6, 2016",1,"My wife loves the phone. No problems with this one and I hope none come about. Other than getting a lemon on the first phone she received, this one seems to be perfect. Samsung is my favorite brand. Love all thier stuff..Amazon is great at helping customers take care of any problems they have with item by ensuring return shipping is easy and refunds are fast..",0
5.0,Five Stars,"May 31, 2017",1,Good,1
3.0,Three Stars,"November 2, 2016",1,"the phone was good, the packaging was terrible",1
5.0,Have everything you need out of the box,"April 19, 2016",1,"It is a great phone overall. It is running exynos processor, which was made by samsung. The packaging also include the American plug adapter since the device was made for European country. It is unclocked and works well of tmobile. It should work with other services as well.",1
5.0,The phone is great. Although the only thing I dislike is the ...,"February 10, 2017",1,"The phone is great. Although the only thing I dislike is the edge screen if we compare it with the S6. Even with a case, my hand sometimes touches the screen, making it scroll or click unintentionally. Apart from that, it's a great phone. Some day I will also test the water resistant function. wish me luck :)",0
2.0,"""International"" version might be fine (if traveling etc","June 7, 2017",1,"I am returning this item.  ""International"" version might be fine (if traveling etc.), but this is actually an Arabic / Saudi Arabia version. This means some different apps, different charger, different chip set,  not sure of impact this might have on potential warranty claims, potential recalls, support or whether it is preloaded with any kingdom specific filters etc.",0
5.0,Good phone and good customer service,"May 1, 2017",1,The phone is great and Wireless everything has good customer service because they sent me a new phone when mine had a defect almost a year later.,1
5.0,State of the non exploding samsung art,"October 31, 2016",1,"This is a middle east derived g7 edge duos. In new, sealed packaging. Frankly it is a glorious device with a magnificent screen and whole day battery. I've given it 5/5, but that scale is for Samsung devices.....with laggy, ugly TouchWiz. In another, better reality Google nexused this phone and kicked pixel in to touch. That would be something.",0
1.0,Samsung - Buyers BEWARE!,"November 8, 2017",1,"Great phone, but it failed in 11 months and Samsung was uncooperative in trying to resolve the problem.  Even if I was willing to PAY for a repair, saying they would NOT repair it.  Their solution was for me to purchase a Galaxy S8 for full retail price.  No consideration given.",0
5.0,Awesome.,"October 20, 2017",1,Love it.  Definitely recommended. Good price.,0
2.0,Bogus Phone,"June 19, 2017",1,"Phone gets hotter every time I use it(Internet, Apps, Calling, Videos, Images etc). and on to last week my phone was completely dead after it was been hotter for more than 1hr and suddenly It got dead for no reason.",0
5.0,Five Stars,"June 1, 2017",1,Very good.,0
2.0,Pink line down display.,"November 19, 2017",1,"Seemed fine for the first couple months. Then GPS would start to lose location services and now the display has a pink line going down the screen. It's a common problem on these phones, however it seems like nobody takes responsibility for it..Be prepared to spend $300 on a screen replacement if you drop it..",0
5.0,Five Stars,"May 12, 2017",1,Excellent,0
5.0,Five Stars,"July 29, 2017",1,excelente,0
5.0,Five Stars,"October 9, 2017",1,Thank you.,0
5.0,it is excellent phone. have not see him having any issues ...,"January 22, 2017",1,I bought it for my son for christmas and he absouletely loves it and he spends hours on his new cell phone and I am so jealous with green. now I want to buy one for myself. it is excellent phone. have not see him having any issues with it at all. so happy that he is loving it and me turning green with envy...,0
5.0,Great phone! Shipped fast from wireless place,"February 14, 2017",1,"Great phone! Shipped fast from Wireless Place. The phone and components were brand new. No issues with the phone while using on domestic US &amp; Intl. networks. All of my co-workers are impressed. They are now deciding to upgrade to S7 Edge. In my opinion, this is the best phone on the market! Thanks Amazon and Wireless Place.",0
5.0,The Samsung Galaxy s7 edge is a great phone. It was easy to transfer my info ...,"November 22, 2016",1,The Samsung Galaxy s7 edge is a great phone. It was easy to transfer my info from  my old phone to the new one. Love the low-light camera. I'm really happy with my new phone.,1
3.0,Decent,"May 10, 2016",1,Decent phone no problems but at that price a warranty would of gave it 5 stars,2
5.0,Five Stars,"October 3, 2017",1,"easy to read screen, performs great.",0
1.0,I really like the cell phone and the brand but I really ...,"August 29, 2017",1,"Having 15 days with the cell phone started to restart, so much that you have moments that goes off and does not catch more ... I really like the cell phone and the brand but I really lost my money because I was visiting Usa and I'm back to My country of origin Do not buy or recommend the seller is bad",0
5.0,Five Stars,"November 3, 2017",1,Good,0
5.0,Expectations,"October 24, 2017",1,"The device is good but still not be able to listen to public radio since no radio application comes with the device..Dual SIM card system is useless when memory card is used, this is not anticipated. Other previous grand duo Samsung galaxy phones function with both Sims and memory card together..",0
5.0,Five Stars,"August 22, 2016",1,excellent service and product,1
5.0,Awesome Gift for a Special Person.,"April 30, 2017",1,I bought Samsung Galaxy S7 Edge as a gift for someone VERY SPECIAL to me. It worths it! She loves the device. Thank you Samsung!,1
5.0,Great,"July 17, 2016",1,This phone what can I say .... it's fast nice feel to it .... no lag... Samsung will be samsung they will only get better and better...,1
3.0,Three Stars,"August 8, 2016",1,"nice product, easy to use, but both front and back crack very easily.",3
5.0,The phone is great!,"August 9, 2016",1,No issues so far. The phone is great!,2
5.0,Five Stars,"September 5, 2017",1,In love with my phone it was worth it,1
5.0,Five Stars,"August 13, 2017",1,EXCELENT!,0
5.0,Five Stars,"February 9, 2018",1,OK,0
5.0,Five Stars,"November 18, 2017",1,Works great.,0
5.0,It looks and feels great. Particularly enjoying the 'Edge' features,"February 14, 2018",1,Using this device for over two months now..It looks and feels great. Particularly enjoying the 'Edge' features..Good performance and pretty good battery power...,0
1.0,One Star,"February 10, 2018",1,Could not get this device to work on Consumer Cellular network so I had to retur it..,0
5.0,Five Stars,"December 15, 2017",1,great!,0
5.0,All in all it's a fantastic experience from the timely delivery to the phone performance,"July 18, 2016",1,ordered the product from Nigeria and i got it in record time.  My wife so far has no complaint about the phone. All in all it's a fantastic experience from the timely delivery to the phone performance.,1
5.0,Best phone ever...,"December 26, 2016",1,Of all the phone's I've owned.. this is the best one.  Im a Samsung fan now..,1
5.0,Five Stars,"March 30, 2017",1,"Love it, everything nice",2
5.0,So far so good. Really excellent smart phone,"May 15, 2017",1,"So far so good. Really excellent smart phone. Sound is not so good as samsung s6, but is ok. Highly recommendable.",0
5.0,Premium Phone,"July 2, 2016",1,"Love this phone. I upgraded from a galaxy s5 and it was well worth it. Aside from its design, what I love the most about this phone is its battery life. I can easily go a whole day, with moderate use of course, without having to charge the phone. The screen size is also perfect for my taste, not too big or too small. Strongly recommend.",0
5.0,Unit arrived in perfect condition,"January 21, 2018",1,"Pros, phone is in New condition, easy set up using my Google account. I'm extremely pleased..Cons, only one...too much bloatware! I disabled each app so they don't hog my ram...",0
5.0,Best phone I've ever owned.,"June 6, 2017",1,"Love, love, Love!!! I am a big picture taker &amp; the camera on this thing was better than I even expected!  It all works great and looks great too! I'd absolutely recommend.",0
5.0,Top phone for those who travel internationally.,"September 29, 2017",1,This phone is amazing. We travel alot internationally and this phone allows us to buy prepaid sims and just throw them in the 2nd slot and that's it. has worked in alot of countries. Unblocked no hastle and a top of line model.,0
4.0,Works good!,"August 2, 2017",1,"Been using it for a while and it's going good. Shipping was on time and phone was brand new. However, it overheated twice and shut down by itself and took awhile to come back up.",0
5.0,International version is better that US,"April 10, 2017",1,"International version is better that US. Get 935F or 935FD - whichever is cheaper. Bootloader is unlocked so you can install LineageOS (CM15) and get pure Android experience. Plus audio is driven by Wolfson DAC which has magic powers. For your supported carriers in US ggl ""frequency check 935F"". S8 is just elongated version of this, without home button :)",3
5.0,"I am looking for a Swedish smart Phone ""SYMETIUM"" if you have or if you search ...","August 25, 2017",1,"Hello, I am looking for a  Swedish smart Phone ""SYMETIUM"" if you have or if you search for me I want to buy it I am already your client as I purchased earlier Samsung edge s7, I am very thank ful to you if find this phone and mail me at least your answer, thanks",0
1.0,One Star,"July 4, 2017",1,This phone back cover is not original because phone back side doesn't sowing Samsung signs.,1
5.0,I love it. It has a bigger screen compared to ...,"June 17, 2017",1,"I love it. It has a bigger screen compared to other cell phones. In addition, it has many smart functions and it is firm in my personal opionion. You don't need to worry about breaking the screen by mistake.",0
4.0,Phone works fine. My previous phone was a Samsung 5 but ...,"May 30, 2016",1,package was sent with the warranty seal opened however the seller clarified the reason of that. Phone works fine..My previous phone was a Samsung 5 but this one is amazing..,1
1.0,DONT BUY IT HERE,"June 15, 2017",1,"The phone damaged in 1 month of use, no kicks or falls only the screen stop working, i write the sellers and dont have a response, they are not serious sellers, dont buy it here",0
5.0,Five Stars,"May 17, 2017",1,It arrived in time I love it,0
4.0,"Came with broken seal, all ok.","November 8, 2016",1,"The seal was broken. The phone was completely fine, and it is the original phone. Other than that, all as is to be expected - great product!",1
5.0,Five Stars,"November 16, 2017",1,Great Phone,0
5.0,same as the one I would have gotten from AT&amp;T; ...,"May 10, 2016",1,same as the one I would have gotten from AT&amp;T; except unlocked. The only difference is that samsung pay won't work yet.,0
5.0,bought for the mini-sd slot,"September 4, 2016",1,Samsung android phone is the best way to go.  So glad they put the mini-sd storage back in.,0
5.0,Five Stars,"November 20, 2016",1,Argentina ok!!! 😉,3
5.0,Everything was ok as far as I know. I ...,"April 11, 2016",1,Everything was ok as far as I know.  I got this for a gift and had it sent on to them so I would not receive it.,0
5.0,smooth runs,"October 25, 2016",1,work great,1
5.0,Five Stars,"May 23, 2016",1,Switched from iPhone to this phone. After 1 week...No regrets.,2
5.0,Five Stars,"November 16, 2017",1,Very nice,0
4.0,"Seal was broken,,, and cheap packet, ...","March 25, 2017",1,"Seal was broken ,,, and cheap packet,,, other than  that phone is Ok,,",0
5.0,Five Stars,"August 10, 2016",1,all according to expectations,2
5.0,The best phone i have ever used,"May 22, 2016",1,"I moved from ios to android and i felt like coming back home. Phone display , camera clarity amazing. Gold colour looks superb. Iphone 6 was so borning  and this phone feels very exciting. Price was also good for unlocked international verson. Battary easily works for day and half with moderate data usage throught day",0
3.0,Be careful with international versions.,"March 23, 2017",1,I had to return the phone. Did not fully work with AT&amp;T; as advertised. It would not use LTE and I could not use Visual Voicemail. Also does not come with Samsung PAY,0
5.0,Great Phone,"August 24, 2017",1,Samsung have never failed me yet!,0
5.0,"WOULDN, T TRADE IT FOR NOTHING.","September 10, 2016",1,"WOULDN,T TRADE IT FOR NOTHING .",1
2.0,Great phone. Be sure to buy it new not used,"September 2, 2017",1,I love the phone but the battery won't last 9-10 hours without charging it. I feel like I wasted money and should have bought it new,1
4.0,Four Stars,"March 11, 2017",1,All was ok except for the plug that it is for Saudi Arabia,2
5.0,"Great phone, have had it for a year now ...","October 22, 2017",1,"Great phone, have had it for a year now with no issues and still so happy with it. Tried an iPhone and an LG before and this is def my favorite. Love the edge bar as well",0
5.0,Love the Camera,"May 9, 2017",1,"The phone works great, The camara is Amazing, even bettery than Iphone 7 plus. Battery life is average.Its diffivult to get a screen protector that works fine if you get a nice case..UPDATE: Today 7/17 de phone started restaring all the time. tryboig to contact the seller to get some answers..",0
5.0,the phone is better than i expected,"November 11, 2016",1,the phone is better than i expected...the camera quality is off the roof.. the charging is very fast...ill give it 5 out of 5,1
5.0,my girlfriend loved it. she had an iphone 5,"December 4, 2016",1,"i bought this as a gift, my girlfriend loved it. she had an iphone 5, and dindt want to use android..But  now, 1 month  later, she regrests not making the transition before...great phone. i had no problem using it on tmobile or cricket network....",0
4.0,Loved buying this phone on amazon,"July 14, 2017",1,Loved buying this phone on amazon. The only problem is I got a phone from the UAE instead of a ueropean phone. UAE is very behind on updates and it seems to be hard coded. No samsung pay etc,0
4.0,Four Stars,"June 21, 2017",1,sent to India for friend.. had some difficulties at initial set up .. now working good,0
4.0,The phone is amazing. Looks beautiful and feels right in my hands,"January 13, 2017",1,"The phone is amazing. Looks beautiful and feels right in my hands. Perfect weight and perfect size. Phone works smoothly with no problems but some apps that my s5 were able to use, my s7 is apparently incompatible with. Also I cannot connect my ps4 controller threw blue tooth on my s7 but was able to on my s5.",0
5.0,Not bad at all,"May 28, 2016",1,"Great phone and camera. Seems to slow as you load on more apps, but still faster than my S5",0
1.0,"The phone came with non-functioning power and volume buttons, ...","June 9, 2017",1,"The phone came with non-functioning power and volume buttons, missing SIM card ejector tool, manual and outer box. Its pre-installed with ATT apps, which cannot be uninstalled. Not sure if it would work in India. Returned.",0
5.0,Just as advertised from Everything Wireless. Unopened s7 edge.,"March 28, 2017",1,Was new sticker was not broken . Bought from Wireless Everything . They even sent the adapter for the international plug to fit American wall outlets.,7
5.0,Five Stars,"April 13, 2017",1,"Phone is great - just as mentioned in all the reviews, experience is excellent.",1
5.0,Awesome,"January 1, 2017",1,"Great phone especially with exynos processor. Great battery life, really fast, great screen and works perfect on at&amp;t;",1
3.0,Three Stars,"August 13, 2016",1,It malfunction,2
3.0,galaxy s7 edge I bought,"July 11, 2016",1,I like this phone. Just a few problems.  I got it without the charging port for the phone. And  my home button seem as tho it was repaired but not repaired properly.  I have spent alot on this phone. I am not completely mad cause I love my new phone features. However I am a bit disappointed.,0
5.0,Great purchase!,"December 21, 2016",1,Arrived quickly and packaged as promised. Takes awesome pics! Highly recommend purchasing a Defender OtterBox as well. Bought one at AT&amp;T after and the protective screen wraps around the front so it doesn't take away from the curve feature.,0
1.0,The phone didn't come with the tool to release the ...,"August 9, 2017",1,The phone didn't come with the tool to release the SIM card....but I bought the same phone and it came with the tool!  So I am very unhappy and want this resolved,0
5.0,All is fine....But for SIM card....,"January 14, 2017",1,Everything was fine with the phone....Was having problem with obtaining SIM card that will work internationally..... Since it was sent to someone in another country....What would your recommendation be in this situation? Just curious....,0
4.0,Takes getting use to; better than Apple any day.,"February 3, 2018",1,"I received the phone earlier than expected. Phone was in great shape, but I just had to get used to the shape. I'm so happy to have Android back, you all can keep your Apple.",0
5.0,Five Stars,"August 9, 2016",1,Really great phone,2
5.0,Five Stars,"August 10, 2016",1,As described,2
3.0,"After a year of use, the battery shows the ...","October 14, 2017",1,"After a year of use, the battery shows the wrong percentage of use. I have had it many times show me that the batter is at 50% and then the next moment, the battery completely dies without any warning.",0
4.0,All issues regarding the Galaxy S7 edge were well received ...,"September 10, 2016",1,"All issues regarding the Galaxy S7 edge were well received except for the app Samsung Pay. It doesn't seem to be available, tried to download and was presented with a Not compatible with this device warning. But for the most part, it meet all qualifications as advised.",0
5.0,Five Stars,"March 21, 2017",1,Beautiful design..... I love it,1
5.0,Phone is just amazing,"April 26, 2017",1,Delivered in time. Phone is just amazing,1
5.0,Five Stars,"May 19, 2017",1,good,0
5.0,Five Stars,"November 15, 2017",1,Loving it!!!!,0
3.0,Read first before you buy if you live in the states!,"August 11, 2016",1,For the price you can't beat it.  However the international phones do not support wifi calling nor does it support android pay. So it's up to you if those are deal breakers to you,1
4.0,All in all good,"May 9, 2017",1,All-in-all a good phone. Ensure you check the model if you are looking for dual sim option. Note that you will not be able to get wifi calling and other operator provisioned features.,0
4.0,overall good quality product nice finish plastic covering and everything still ...,"July 23, 2017",1,could have been a solid 5 stars but none of the plugs that were sent with the phone work in the Caribbean they are for Europe...overall good quality product nice finish plastic covering and everything still intact. Happy with the purchase..,0
4.0,Chose this over OnePlus 3t and I am not disappointed.,"April 21, 2017",1,"I purchased this phone from some other website after getting a dudd from one of the Amazon sellers. They said it must have been damaged during shipping and came unsealed because it is from Latin market. Fishy..Apart from that, phone itself is really good ( could be because it's my frst flagship phone). Camera is top notch, specially the low light capabilities. Beats iPhone 6s with ease..Edge Display with AMOLED screen is beautiful..Glass design on front and back is good but is not meant for clumsy hands or oily fingers. With a good protective case (which sort of kills the overall look of the phone) the issue of shattering the glass and fingerprint smudges is taken care of to a certain extend..All in all, I am happy that I bought this over OnePlus 3t. I am not saying latter is not a good phone; I am sure it must be great, but for me Samsung proved above and beyond my expectations. No complaints so far..",1
5.0,Five Stars,"November 11, 2017",1,Great phone.,0
5.0,The Best!,"December 31, 2016",1,"The best smartphone from Samsung right now hands down, shipping time and seller were great.",1
5.0,Best phone ever!,"October 17, 2016",1,I already have this phone for about a month and I haven't found any problem with it. Is legit and works perfectly.,1
1.0,Dont buy,"January 7, 2017",1,Only had phone a couple days am it's already freezing an does  not work unless I hard reset it with the power button and volume key bought mines from lifeline786,0
1.0,Not recommended,"March 19, 2017",1,This phone was usable only for 4 months. The screen just went off and it never came back. They said it was not fixable. Samsung Galaxy Black Screen Issue,1
1.0,Samsung - What has happened to your product and quality control?,"January 5, 2017",1,Purchased June 2016 died January 2017. There is no damage to this phone - Samsung is welcome to contact me to have the phone returned for inspection. In the middle of the day it began restarting itself. Would not allow a reset. I took it to UBREAKIFIX - they said they have never encountered this problem and also could not reset it to factory default - there was no charge for their efforts. This is the 5th Samsung phone I have owned up until now I have been very happy..Photograph of the phone attached..,4
5.0,Best phone ever!,"October 5, 2017",1,"The phone is amazing! It surpassed my expectations. I have nothing bad to say about it. The screen is beautiful, it's fast, the color is freaking cool! I'm glad I got this phone.",0
4.0,the best phone I've owned,"September 13, 2016",1,"Shipment arrived on time.  So far, the best phone I've owned.  Takes some effort to locate and update the device firmware.",1
