Rating,Title,Date,Verified Purchase,Body,Helpful Votes
3.0,Phone I received (from GreenInc USA) was an AT&amp;T; unlocked ...,"February 10, 2017",1,"Phone I received (from GreenInc USA) was an AT&amp;T; unlocked, seller was not specific on this point and was not very responsive to my questions either. I was able to use the phones on AT&amp;T;/T-Mobile but not on Verizon.",1
1.0,It seems like they got a bootlet version of an iphone from ...,"May 2, 2017",1,This is not an original Apple iphone. Even the accesories were not authentic. It seems like they got a bootlet version of an iphone from china. This is absurd.,1
5.0,Makes perfect presents,"January 14, 2017",1,Got it as a Christmas present for my sister and she loved it. She didn't want to part ways with her Samsung S6 but now she's in the Apple family she loves it,1
5.0,Five Stars,"March 22, 2017",1,perfect,1
5.0,but i read the reviews and everyone else seemed pretty pleased. I got the phone pretty quickly,"December 30, 2016",1,"I got this as a gamble.  Its hard to buy a phone online, but i read the reviews and everyone else seemed pretty pleased.  I got the phone pretty quickly, opened it up, and it was exactly as described.  Looked pretty much like a brand new phone and functions perfectly.  I saved a lot of money and got a great deal.",3
5.0,Five Stars,"January 3, 2017",1,Great phone!!,2
5.0,Five Stars,"March 19, 2017",1,i lover,2
5.0,Five Stars,"August 20, 2017",1,Perfect. The best,0
5.0,Five Stars,"December 29, 2016",1,Love it!,1
5.0,Five Stars,"February 4, 2017",1,Great,0
5.0,Five Stars,"November 16, 2016",1,I love it,0
5.0,Five Stars,"September 5, 2017",1,yup,0
1.0,One Star,"September 28, 2017",1,Would not work with my carrier (Verizon) it said that it was not a US phone.,1
5.0,Great,"February 6, 2017",1,Great investment,0
5.0,Product is in good,"October 29, 2016",1,No defects or anything. Product is in good condition,1
5.0,Five Stars,"February 23, 2017",1,Everything was great!,2
5.0,Excellent,"June 7, 2017",1,"Excellent cell, is my favorite  I love it, the best of the best",1
3.0,I have been accustomed to using the 6S plus which has larger fonts and easy to type on,"June 27, 2017",1,"It's okay. I have been accustomed to using the 6S plus which has larger fonts and easy to type on. So for that reason I did not find it to good for me, but is is handy and small to travel with unlike the bigger one 6S plus.",0
5.0,Five Stars,"February 6, 2017",1,Excellent Product! Recommended!,0
5.0,Five Stars,"November 1, 2016",1,Exactly as promised,2
5.0,Five Stars,"February 5, 2017",1,"Awesome, Thank you.",0
5.0,Five Stars,"September 28, 2017",1,Excellent,1
5.0,Amazing product,"January 5, 2017",1,Great condition and works well. Thank you,1
4.0,iphone lover,"December 28, 2016",1,"my wife love her iPhone 7 but she believes that her home button is not working right, something seems to be wrong with it.",1
5.0,Very good,"September 25, 2016",1,If you can pay the extra money than buy from here it only took 3 days to get here and box wasnt damaged at all everything is good.,4
5.0,Five Stars,"December 27, 2016",1,Excelente iPhone!!!,0
4.0,Four Stars,"April 17, 2017",1,Gift,0
5.0,Five Stars,"February 16, 2017",1,Product excelent... I'm very happy,1
1.0,Buys Beware,"November 30, 2017",1,I got my phone yesterday and it was a flip phone instead a apple iPhone 7,1
5.0,Five Stars,"October 9, 2016",1,very good thanks,2
5.0,Is it the best one yet? I think so!,"September 29, 2016",0,"I'm back and it's better than ever..I was in the market for a new phone, and decided since it was the actual launch day, I'd go down to my ATT store and purchase something. I wasn't sure that I would purchase an iPhone 7 (honestly, about 80 percent sure I would) and I waited in line. The whole actual waiting part wasn't as tremendously large as it's quoted as being. I really didn't have to wait all that long, which I think is in part to a lot of people not seeing the potential in this phone...After I purchased the phone, I immediately went and got a Charging case from the same store. This not only allows me to charge my phone, but use my headphones at the same time. I don't have a need for headphones that I can lose (AIRPODS) and I like that Apple actually gives an alternative to you, you get to use corded earpods, and if your battery case is charged (essentially an external battery), you have about 1-2 days of full fledge battery life (and I use my phone a lot) and can still use the headphones...The speed of this one is what amazed me to be totally honest with you. I'm coming back to Apple after a small break and using a GoPhone (ZTE MAVEN) on the postpaid service. The Maven did well honestly, and I kept it around for a lot longer than I usually do. It just worked, and that can't be said for most phones. I'd experimented with iOS10 with my iPad, but I can say, it works a lot better on this than the iPad. Games, videos, even texting, are so much faster, it's hard to believe. The Digital Touch message feature is a nice touch, however, how much I'll use it I've yet to see...Having no physical home button is not a ""biggie"" to me. There is a haptic feedback button in place of this, which is essentially a touch sensitive button, but it actually has a feeling as though you're pressing it. It's kind of how the trackpad works on the MacBooks. A nice touch. It took a little bit to get used to, and choose the ""touch"" I wanted, but after doing so, it's been easy...I'm not displeased as many people would think about the headphone issue, as many people are. I use headphones, but so long as there is a workaround, which Apple has done, I'm not bothered. I can still use the earpods with the lightning connector. I guess it would be an inconvenience to you if your battery-case (if you bought one, or buy one) is dead, and I can actually see that being an issue. But this is why you need to watch battery levels...The camera is EXCELLENT. I've been a photographer for the better part of my life, and can leave my Nikon at home and walk out with this and be confident that any shots I need to take, can be taken with this. HDR is a must...Sound quality with this unit is very good, however, I must say, if you have a screen protector on the phone, you can legitimately feel the sound coming thru the speakers, thru the screen protector. Every phone that has had a screen protector that I've tested on the iPhone 7, has had this issue. All of the floor models that don't are fine. It doesn't bother me tremendously, but for a high end phone, you'd think that design would have been looked at before the phone was released...Overall, I'm pleased, and I think I will be for the foreseeable future. But I usually love almost every phone that I've owned, so, I'm not sure how biased I actually might be. As the experience continues, I'll be sure to update my review with any updates that would be beneficial.",14
4.0,Four Stars,"November 23, 2016",1,it's an iPhone,1
5.0,Very Good,"December 19, 2016",1,I got exactly what is under the description. It's totally unlocked. I'm from Costa Rica..Than you! :)..,24
5.0,Five Stars,"December 30, 2017",1,Good gift,0
5.0,Five Stars,"January 6, 2017",1,Tahnks,1
5.0,Five Stars,"November 11, 2016",1,Excellent product and delivery on time,1
5.0,Five Stars,"March 19, 2017",1,nice,1
5.0,Happy,"December 2, 2016",1,Its original and new. And the was perfect on everything.,1
5.0,Five Stars,"December 27, 2017",1,Perfect!,0
5.0,Five Stars,"October 24, 2016",1,nice Great product and seller friendly,1
4.0,Four Stars,"December 15, 2016",1,"Arrived on time, and it's working accordingly.",1
5.0,Five Stars,"November 10, 2016",1,Excellent Very thank you,1
5.0,GREAT PHONE,"November 2, 2016",1,GREAT PHONE WORK ACCORDING MY EXPECTATIONS.,1
5.0,Five Stars,"January 16, 2017",1,Excellent!,0
1.0,Very bad experience,"November 3, 2016",1,"I am not satisfied at all, I bought I phone, shipped to me to Egypt, the phone is activated from day 6th Ocober, though I bought it on 23th of October...",5
5.0,Five Stars,"May 2, 2017",1,ok,0
1.0,Faulty,"October 16, 2016",1,"Love the design and a great phone but sometimes the home, power and volume buttons become unresponsive and other times the camera is just completely blank or blurred and I'm unable to take pictures. Also lags here or there. Don't really recommend.",26
5.0,Actually I wanted the plus but I order the regular ...,"November 14, 2016",1,Actually I wanted the plus but I order the regular but that's ok I haven't had any problems with the iPhone thanks,0
2.0,Two Stars,"November 7, 2017",1,Just had to replace. I expected it to last longer. Was not cheap!,0
5.0,Five Stars,"October 17, 2016",1,Good,0
5.0,Five Stars,"February 19, 2017",1,Love it,0
4.0,Everythings else is fine.,"November 22, 2017",1,There are scratches on the screen obviously!!! Everythings else is fine.,0
1.0,One Star,"July 26, 2017",1,The work doesn't even work. Turned it on and it's frozen,0
5.0,Five Stars,"April 21, 2017",1,OK!!,0
4.0,My IPhone,"September 17, 2017",1,It came when you said it would and was exactly as I wanted.,0
5.0,Five Stars,"October 25, 2016",1,Nice quality camera,0
3.0,Three Stars,"December 20, 2016",1,Still observing. No serious noticeable  difference from  IPhone 6 yet,0
5.0,Five Stars,"October 25, 2016",1,OK,0
5.0,Five Stars,"February 11, 2017",1,It came right on time everything else is good,0
5.0,Five Stars,"November 2, 2016",1,"Great, some bugs related to Bluetooth but it is being resolved",0
5.0,Thanks!,"December 23, 2016",1,"Fast shipping, &amp; was brand new! Thank you!",0
5.0,Five Stars,"November 3, 2017",1,"Great phone, glad I purchased one.",0
5.0,Five Stars,"March 14, 2017",1,Great,0
4.0,Four Stars,"May 19, 2017",1,Good product 👍,0
4.0,Four Stars,"February 19, 2017",1,they're good and i got them in time .. thanks,0
5.0,Five Stars,"October 15, 2017",1,Excelent!!,0
5.0,Five Stars,"February 11, 2017",1,Expectations fully met.,0
5.0,Five Stars,"October 18, 2016",1,"Wonderful phone, cool feature",0
5.0,شكرا لك تسليم في الموعد,"October 17, 2016",1,Nice good very nice.Thanks so much.,0
5.0,Five Stars,"February 6, 2017",1,Perfect,0
5.0,Five Stars,"December 7, 2016",1,The best or nothing :)),0
5.0,Five Stars,"April 13, 2017",1,Work great,0
5.0,Five Stars,"December 25, 2017",1,Very good,0
4.0,Four Stars,"December 10, 2016",1,Product ok. Just was not 128gb,0
5.0,Five Stars,"May 13, 2017",1,all ok,0
5.0,Five Stars,"February 6, 2017",1,Excellent,0
4.0,Four Stars,"June 5, 2017",1,OK,0
1.0,Cage empty,"January 9, 2017",1,"The package are empty, the iphone not in cage!!!",4
5.0,Five Stars,"February 17, 2017",1,Good,0
5.0,Five Stars,"March 29, 2017",1,Ok,0
5.0,Five Stars,"February 18, 2017",1,I love it.,0
5.0,Five Stars,"February 13, 2017",1,Very good,0
5.0,Five Stars,"November 12, 2016",1,Perfect,0
5.0,Five Stars,"May 21, 2017",1,👍🏼,0
5.0,Five Stars,"June 12, 2017",1,Good,0
5.0,Five Stars,"June 1, 2017",1,good,0
5.0,Five Stars,"February 1, 2017",1,All ok,0
5.0,Five Stars,"November 21, 2016",1,Excellent,0
5.0,Her Very First iPhone!,"January 13, 2017",1,Gave it to the wife for Christmas and she is very happy with it!.Her Samsung was an amazing phone for many years but since.she has an iPad she wanted to match operating systems...,1
4.0,"Shoulnt take off the earphone conector,","January 17, 2017",1,"Shoulnt take off the earphone conector, Speakers sound the same The movement in the water of the comercial is because it vibrates not because sounds in stereo",2
1.0,I am sorry to say that I checked the serial ...,"November 4, 2016",1,I am sorry to say that I checked the serial number of my brand new phone and I found that it is already activated from the store who sold it to me!.This really decreases its value in my country,8
5.0,It happens to be the best phone on the market...,"January 4, 2017",1,"Iphone 7 is pretty solid. It's best feature hands down is the waterproof, FINALLY. The speed is incredible. The Touch ID is faster than you might want. The haptic feedback home button is genius. The rose gold is stunning. I upgraded from an i6 and I am glad I did.",15
1.0,... wrapped it and hid it until Christmas she was delighted until she opened it to find that it was ...,"January 3, 2017",1,ordered the iphone as a gift for the wife for Christmas wrapped it and hid it until Christmas she was delighted  until she opened it to find that it was locked and did not work with either of our sim cards and now stuck with a 750 dollar paperweight and a look on the wife face that is priceless had to take i to carrier to unlock it which cost me 150 dollars thank you for an amazing Christmas,16
5.0,ITS A VERY NICE PRODUCT... IT CAME AS I SPECTED… I RECOMMENDED… QUALITY 95%... WE ARE USING IT WITH NO TROUBLE AT ALL 100% OK…,"June 30, 2017",1,ITS A VERY NICE PRODUCT... IT CAME AS I SPECTED… I RECOMMENDED… QUALITY 95%... WE ARE USING IT WITH NO TROUBLE AT ALL 100% OK…,0
1.0,One Star,"March 20, 2017",1,Add stated phone could be used on Verizon and it could not.,2
5.0,Awesome!,"February 5, 2017",1,I'm loving it! No problems at all!,0
5.0,Five Stars,"October 27, 2016",1,"Very good and useful, but very similar to iPhone 6s",1
4.0,Four Stars,"October 20, 2016",1,Expensive,1
5.0,Five Stars,"June 2, 2017",1,👍🏼👍🏼👍🏼,0
1.0,"To be honest I was very disappointed, the phone box was opened and to me ...","November 14, 2016",1,"To be honest I was very disappointed, the phone box was opened and to me the phone did not look new. I had no time to return it berceuse it was a gift for somebody!",9
5.0,Five Stars,"October 26, 2016",1,Thank you for prudact,0
5.0,Five Stars,"February 12, 2017",1,The best telephone there is,0
5.0,Five Stars,"October 25, 2016",1,As advertised!,0
5.0,Five Stars,"October 21, 2016",1,Thank you,0
5.0,The best iPhone ever hands-down,"October 9, 2016",1,best iPhone ever hands-down .apples best product and this is coming from Emma android user I just love iOS 10 because it is somewhat like android marshmallow,0
4.0,It's an amazing phone Waterproof is a thing that I've been waited ...,"November 2, 2016",1,It's an amazing phone.Waterproof is a thing that I've been waited a lot for.I really recommend it for all apple lovers..,2
5.0,Five Stars,"October 6, 2016",1,Excellent,1
5.0,Faster - Better Camera,"September 17, 2016",0,"i think the 7 or 7 Plus is well worth upgrading to. I have noticed a pretty large speed increase from my iPhone 6s. iMessage is a lot faster and snappier. Safari pages load quicker. Part of it could be iOS 10 which I did not install in my 6s but overall the 7 is faster and everything seems smoother...The lack of a home button has not bothered me at all. They have 3 home button setting, different settings - those seem like they do almost nothing. Mine was defaulted to setting 2 and I left if there. The Taptic feedback in the button area works great...I think the 32g - 128g - 256g is perfect. 32g will get most people by and 128 is plenty. 256 for those taking lots of pictures and videos. I am glad they canned the 16g...The camera is better,  low light shots look way better. I did not get the dual camera 7 Plus but the 7's camera definitely is improved...Colors - I have the Black and it looks awesome, no lines very clean look. The 7's camera is a bigger so it will not fit in most 6 cases. I saw the a Glossy Black and it is gorgeous but scratches easily. Most people will use a case so in the end the colors may not really matter. Only if you want a white from or black but the Black and Jet Black do look great...The 7 is a major upgrade over anything from the 6 on down. If you have the 6s you may want to try out a 7 and see if the speed and camera upgrades are worth it for you......",21
3.0,An OK phone for almost $1000,"October 27, 2016",0,"The long wait is over and the iPhone 7 is here any ready to be played with. The phone is very similar to the 6s model in the outside appearance. The phone itself is water resistant, but we noticed that it can be used completely under water without a case.  The phone is very durable and can be dropped. After dropping it a few times, the screen is still together, not cracked or shattered.  The battery life on the new 7 is very impressive, we can go an entire day without recharging..Even thou on specs it shows that the 7 has much better hardware, I've noticed that it lags often and at times has no response what so ever for a few seconds..The phone does not come with a head phone jack, sure most people have Bluetooth but when I'm sitting at an appointment waiting for the doctor, I usually don't have wireless headphone with me so can't watch YouTube or play games.  The display looks exactly like the 6s, I cannot tell the difference with my eyes..Overall I was expecting more from a $900 phone.  I can give it only 3 stars as there are just not many new features and there are plenty of phones with much better specs at a fraction of the price..If you found this review helpful please like it at the bottom..",11
1.0,... fake phone not the original iPhone 7 I don't recommend it for anyone don't waste your money,"December 8, 2016",1,This is fake phone not the original iPhone 7 I don't recommend it for anyone don't  waste your money .,35
1.0,Outright lie in the title,"December 8, 2016",1,"As previous reviewers have pointed out, this iPhone was not unlocked. For people specifically buying this to use internationally, I would recommend any other seller",5
2.0,Five Stars,"October 5, 2016",1,Phone keeps randomly freezing and now it's been stuck on the apple logo for about 8hrs,3
5.0,https: //www. amazon.,"March 15, 2017",1,https://www.amazon.com/dp/B01M1ERUWL/ref=cm_cr_ryp_prd_ttl_sol_0,1
5.0,Youtube user,"June 16, 2017",0,I have an account social media and would love to sample your product,9
4.0,Awesome phone!,"November 14, 2016",0,"Honestly I love the upgrade I made to the iPhone 7 (from iPhone 6). It is fast with the latest IOS 10 and loving the 128gb. I would not recommend getting the lowest space possible which is 32gb because it sucked having the 16gb iPhone 6. Also they did a study saying the 32gb model is slower as well. The one downside I have about the phone is the phone is missing the headphone jack, but they removed it so the phone could be water resistant and so they could put in a better vibration to the phone. They also removed the home button the takes place in every iPhone before the 7, but they replaced it with a touch button that tricks you into thinking it's a real button. Don't get this phone if you already have the iPhone 6s because it will not be a huge upgrade. PS. The pictures are ones I took on this phone, not pictures of the phone.",4
1.0,Stolen from UPS,"April 6, 2017",1,Stolen from UPS,1
3.0,It's a 6s without a phone jack.,"November 3, 2016",0,"I have to say, this is a good phone but it's basically a 6s without a phone jack. Same display as the 6s. The camera is better, so that's good news for camera peeps. Overall, the phone is getting the job done, but for the price, I'd say, if you already have a 6s, you can skip the 7 and save almost a $1000.",7
5.0,Five Stars,"November 12, 2016",1,The iPhone 7 is great. I am totally satisfied!,13
4.0,"Heads up about the new Haptic home button, it doesnt work etip or rubber gloves on","September 27, 2016",0,"THE HOME BUTTON ONLY WORKS WITH BARE HANDS...This means that I can no longer wear gloves while using my phone.  No gloves, not even E tip or rubber gloves.  None of them worked with my phone.  So if you work in the medical field, or as a mechanic keep this in mind.  Heck, even if you live where the weather is cold!  I even had to cut a hole in my arm bands clear plastic cover to access my phone...HERE IS A SOLUTION, ........with extra steps...I just found out there is a tweak you can do if you have to wear gloves:..Go to Settings -&gt; General -&gt; Accessibility and turn Assistive Touch on...This will add a virtual button that you can move around the screen called Assistive Touch dot.  Then to unlock your iPhone 7, press the sleep button on the right of the phone, then press the Assistive Touch dot, touch the home button and enter your SIX digit pass code...I want to share this with others, just in case they aren't into all of the extra steps to open the phone, because the extra steps are EACH time you have to access your phone...OTHER CONS..1.  I have it on the most sensitive touch and still have to press it rather hard.  It really was so much easier on my iPhone 5.  Also, it keeps opening Siri instead of accessing my home screen.  I have tried it on every sensitivity level..2. While the finger print thing is a cool feature, I have to do it several times before it works.  Then half of the time it ends up opening Siri and I have to shut her down and start over...I love everything else about my new phone and will leave it up to the other, more knowledgeable, reviewers to give you the details on the other aspects.........",15
4.0,"Miss the headhpone jack, here's a way to charge and use headphones at the same time...","September 21, 2016",0,Not an insane improvement over the 6 but the addition of water resistance is great (and long overdue).  I'm not a fan of the omission of the headphone jack.  This is especially an issue when you want to use the adapter to use your own headphones but also want to charge the phone at the same time (i.e. long flight while watching movies).  There is an adapter that will allow headphones AND charge at the same time (and this is what Apple should of included with the phone)  you can check it out here: http://amzn.to/2cutG5W,18
2.0,Two Stars,"January 21, 2017",1,No comment,0
3.0,Don't waste time and money,"October 30, 2017",1,"I have received iPhone 7, but I expected to get it in better condition. This phone has many scratches around the logo: one big on the left at the back side. And it has 231 cycle count - I checked. Don't waste time and money...and at the end:.I pay for it 459, this phone is not worth the money, because:.Brand new iPhone price - 549.549-29-9-19-19= 473 for new iPhone  + one year warranty..I have only received used iPhone with unoriginal accessories..The price original accessories:.Lightning to USB Cable 19 $.Apple 5W USB Power Adapter 19 $.Lightning to 3.5 mm Headphone Jack Adapter 9 $.EarPods with Lightning Connector 29 $.",3
5.0,What Everyone Must Know About The iPhone 7,"November 8, 2016",0,"The advanced phone for 2016 has unique qualities, making this phone even better than the last. The buzz has been floating around on whether to invest in this product or not; this product is the iPhone 7. People have a frequent amount of questions that are holding them back from purchasing it. I have always been a fan of the Apple products. They are easy to operate and work fast. Yes, they are spendy, but they are well worth it as long as you take care of them..This model of the iPhone has improved tremendously. Apple has rebuilt the chip for this iPhone, resulting in the functioning speed of the phone increasing. This original chip has made the LTE two times faster than the iPhone 6. Keeping up with the Samsung line of phones, Apple has revised their phones to be splash- and dust-resistant. This is a wonderful benefit; a little water could slow your phone down or even lead to permanent damage..In the additon to the remodeling of the chip and resistance features, Apple has also giving the home button a new look. Now the home button is stronger and sturdier, preventing it from breaking when dropped or tossed around, which has been a problem with the previous iPhone. The outcome from dropping your iPhone could result in the button becoming loose or falling out and the malfunction of the Touch ID. The new home button is pressure sensitive making it more responsive to your touch making it easier to open your phone. The phone responds back to you with a customized vibration when opened.  The home button has been reengineered, making your Touch ID more secure and faster. There are some things to consider however. The glass screen goes all the way to the corners of the phone. Given that, when you drop this phone and it bounces from corner to corner or lands face down, it could shatter the screen. This could cause your front camera to malfunction or even permanently damage your phone..A vast topic that has been discussed immensely among my friends and I has been about the removal of the headphone jack. Some said that it was foolish of Apple to do something like that. Teenages cherish the use of music. They use it very often throughout the day while doing different activities. They feared the lack of the headphone jack would bring extra unnecessary expenses for wireless headphones. If you are uncomfortable with the wireless headphones, Apple has made a solution for you. The iPhone 7 provides a cord that has the headphone jack at the end. All you have to do is insert this two-inch cord into the charger portal. If you are in favor of the wireless headphones, Apple provides you with your first pair with the purchase of the iPhone 7. If you’re not much of a headphone person and just like to blast your music, the new “stereo” feature allows you to enjoy music better than ever. I have fantastic news for you: this new stereo is twice as loud as the one in the iPhone 6. There is a speaker located at the bottom and top of the phone, allowing the sound to travel around the room, making it louder. The iPhone 7 is the first device in Apple to have a stereo speaker implemented to one of their phones..Furthermore, iPhone owners have received an entirely new camera. There are now two cameras that shoot at once to give you an astonishing and lively photo that appears in HD. I truly admire this feature, coming from a teenager who enjoys taking pictures to capture memories. This camera is a great asset to any iPhone owner that cherishes every memory they hold and want to have it in a high quality photo. Based off an unanimous review on the CNET website, customers from Apple really enjoy having optical image stabilization. Along with that, the new camera delivers improved photos, especially in low light..Have you ever been in a situation when you want to capture the moment to have the memory forever only to find you’re out of storage space and cannot take a picture? There are new GB that are larger (128 and 256), giving you the ability to store more on your phone. No more worries about having to go through your pictures every month to get them printed off or about having to delete them. With this extra storage, you will never run out of storage. Additionally, one thing I absolutely admire since I'm a teenager is the battery life. When I had the iPhone 6, I had to charge my phone up to two or three times a day. I always had two portable chargers with whenever I was away from home. The battery life on this phone is out of this world. If you aren't on it often, it could last you up to two days before it dies. If you’re a busy teenager like me, always doing something on your phone, the charge lasts throughout the whole day. No more having to carry bulky portable chargers around. CNET also states how wonderful the battery life of this iPhone is; this just further proves how worthwhile the purchase of this advanced phone is..Apple has made minimal, but effective changes to the specifics of the iPhone 7. They have created new colors for this phone including new black and jet black. The size of the iPhone 7 is equal to that of the iPhone 6 with its length and width; it is a bit thinner due to the fact that it lacks an auxiliary jack. The iPhone 7 is also available in the plus size for people who like a bigger screen. The display on the phone is the same so you don’t have to get use to a new display format. Following that, the brightness of the screen has improved immensely. This new quality has brought colors alive, making them bolder and lively. The IOS display and features is the same throughout all Apple products; your iPhone 7 automatically comes in the newest IOS form..The overall review for this phone is an eight point seven out of ten. Based on reviews from others, they seem to really enjoy this phone along with everything it offers. I’d say you are getting your money's worth. I’ve had the iPhone 7 for a couple months now and I haven't had any problems with it. I love the advanced technology it offers. The extended battery life and the new camera is the overall reason to purchase this phone. A bonus feature to me is the new stereo speakers it has because I’m a teenage who listens to music every chance I get; these new speakers are insane. Your music is loud and fills the room. Apple has really thought out of the box on this phone. If you aren't an Apple lover yet, then join the Apple family and get the iPhone 7..",3
5.0,The philosophy of continuous improvement,"July 29, 2017",0,"As a several years’ iPhone user, a washing machine-related mishap with my 5s led me to upgrade to the new 4G iPhone 7...The regular 7 is the ideal size to fit your pocket and very lightweight, but a larger version of the phone is available for avid gamers who like a bigger screen and which has more camera functions too, with a £100 price premium...The main takeaways:..1. The iPhone design as ever is a work of art, finely sculpted and proportioned; a pleasure to hold and use. The 7’s case-colours are subtle and classy-looking with black, grey and metallic pastels endowing the phone with a quality image..2. The screen is a big leap forward from the 6, with clear bright graphics and allowing you to choose icon and text size (perfect for those of us whose vision isn’t quite as sharp as it used to be). The regular 7 seems to have finally got the balance right between a good usable screen size and convenient portability..3. For a user with larger than average hands/fingers, using the phone in landscape format has the effect of widening the keypad..4. The ring tone &amp; speaker volume is clearer &amp; louder on the iPhone 7 than any of its rivals..5. The new cordless airpods sense when they’re in your ears and pause when you remove them, so finally an end to earphones with trailing cables..6. The iPhone 7 is splashproof and may be immersed in water for a time without damage; Apple though does not guarantee the phone will remain undamaged if it is accidentally left in a pocket and subsequently endures a complete wash/spin cycle..7. There’s no doubt about it, the new dual camera system on the 7 is fantastic..8. There are three options for memory capacity (naturally with rising price tags as you go up): 32G, 128G and 256G. I would suggest that unless you’re continuously streaming hi-def videos and downloading big games, 32G is going to be enough for most users with a storage capacity such that you’re unlikely to ever need more..9. Everything you do on the phone including your contacts may be backed up on the i-cloud, so should your phone be lost and not recovered, a new one may be easily reconfigured with your preferred settings and contact database..Gripes: very few -..1. The battery life isn’t great but is an improvement on the 5 and 6, and moreover you can now buy a phone case incorporating 24-hours of extra battery life, though it makes the phone more bulky..2. The price of the 7 is high for a buyer on a modest income, but as usual you get what you pay for and this is a premium product..It’s easy to see why Apple maintains market leadership with such excellent products and back-up service through their funky high street/mall Apple stores full of knowledgeable, intelligent and helpful staff. Make sure you buy a screen protector and a silicone rubber-back case to protect the sides of the phone in case it gets accidentally dropped on the street – which it eventually will...Finally, some one-star reviews posted on amazon are from buyers griping about having been shipped locked or otherwise non-functional phones by online sellers. This must be very frustrating but these are not really product reviews, they are complaints about the seller. One solution is to buy from an Apple store; they’ll set up the new iPhone for you, transfer all your contacts, settings and data from your old phone and be available to resolve any subsequent issues..",1
1.0,Don't buy this product! It's not original apple and ...,"August 3, 2017",1,Don't buy this product! It's not original apple and it didn't bring earphones and charger! Also the mute bottom is broken,7
1.0,I hate the 7; buy a 5 instead,"January 29, 2018",0,"The iPhone 7 is a serious step backward by Apple.  Prior to this, my biggest complaint was the battery life.  However, I could have the phone plugged in charging, while listening to music on my headset or talking on the phone.  With only 1 plug now, instead of 2, you can either charge your phone OR use your headset, but not both.  Further my old headsets do not fit the 7, and the 7 headset won't fit my iMac.  I bought two splitters and adapters and the splitters did not work, and the adapter is hard to keep up with...Second, the touch screen is insensitive and about 1/3 of my touches are not detected.  There is a heavy and a light touch but when holding the phone with one hand and / or typing quickly, you cannot control the different touch levels...In the past, when you bought an Apple product, you got a solid operating system that had been thoroughly tested and you did not have to update all the time.  Not anymore; you can spend as much time updating your phone and apps as you spend using it now...Many of the new features are a nuisance unless you are a teenager, and you cannot turn them off, and they constantly try to cram the Apple Subscription Music service down your throat. I want to turn that feature off, and not be asked about it another hundred times...I loved my old iPhone 5 despite the short battery life.  Given the computing power of the phone, I could understand that, and had back up battery packs I could use.  But I hate my iPhone 7 and would highly recommend against buying one...",0
4.0,Improvements over the 6S!!,"September 23, 2016",0,"The iPhone 7 offers some incremental upgrades over the 6S. Here are some of the things improved upon and the things to take note...- Better display (wider colour gamut).- Better taptic engine.- 5 grams lighter.- IP67 Water and dust resistance.- Way better A10 Fusion CPU.- Slightly better front camera (1080p front camera recording vs 720p).- Rear camera have OIS.- Better low light performance.- Cat 9 LTE vs Cat 6 LTE.- Slightly better battery life.- Solid state capacitive home button (1 less mechanical part to worry about, esp for water resistance)..The new iPhone does not have a headphone jack and there are some people reporting that the audio quality is not as good as the 6S after using the lightning to headphone jack adapter. Just to take note. Some users also reported of bloating batteries but that may be just some isolated cases. Software wise (at the time of writing) is optimised with occasional glitches and bugs. Again, good to take note on!.",7
1.0,Warranty problem! Be careful,"June 4, 2017",1,"I bought it from EZ Deal (Pick 2day Guaranteed). After 6 month it does not work anymore (touch screen does not work well, main home button does not work at all). I contacted the seller who did not help me and did not accept return or refund. Keep in mind that according to APPLE, the manufacture give you only few month of warranty while the seller has to guarantee 2-year warranty. With this seller and Amazon you have only 45 days warranty!!! So after that time frame (e.g. your iphone breaks 12 months after you buy it) you have not protection from Amazon and you just waste your money. So be careful.",6
5.0,Another Apple product to add to my collection,"October 19, 2016",0,"I have owned iPhone since the release of the 4 and have never found another phone that I like to make me consider jumping ship to another company. I upgraded to the Jet Black 128GB iPhone 7 from a 6 so there are certainly many features that were added...Pros:.-Very fast...noticeable difference in speed. ****FYI: MANY PEOPLE DO NOT REALIZE THERE IS A DIFFERENT IN SPEED BETWEEN THE 32GB and other models. SO if you didnt buy it yet keep that in mind. For the extra storage, more powerful camera and speed its worth the additional $100.****.-Nice color options (love my Jet Black).-Battery life is improved. I get through a whole day of use with no issues and normally have at least 25% left at the end of the day..-Camera on the front is now almost the same quality as the rear camera on the 6.-New home button feels more responsive.-Finger print scanner opens with no hesitation...Cons:.-Jet Black does hold finger prints very bad...so if your anal about that you may want the other models outside of the black ones. Both attract finger prints equally but the Jet Black does scratch a little easier. Just keep it in a case OR get a naked skin if you prefer the no case look, problem solved!.- Headphone jack - I wouldnt say this is a full con....rather a life style adjustment. The first 2 weeks I did have several 'son of a b****!' moments where I didnt have my dongle. I keep the apple provided one in my car attached to my AUX cord and have no issues. Charging in the car is not something I do so this has not bothered me that you cant do both...",0
